epoch,train,valid,test,train_loss
1.0,389.75351506129954,388.45733642578125,399.97656631469727,920.9330405460042
2.0,329.92888072797444,307.2371063232422,326.6208972930908,759.501946030149
3.0,278.9275232788863,276.66536140441895,273.47658824920654,806.1141250027213
4.0,172.74285519350866,172.05125188827515,171.22506141662598,179.0044793292975
5.0,51.61335511420183,51.66435480117798,50.56184101104736,77.13570911869122
6.0,36.37193463562401,35.29924821853638,36.24073016643524,23.46380306656953
7.0,7.345834464783881,7.473487019538879,7.4123086631298065,11.002687281104409
8.0,5.471374704579639,5.2523559629917145,5.475373983383179,7.040879820562472
9.0,4.394295836709867,4.443810343742371,4.24905689060688,6.491934753527307
10.0,4.534836103961726,4.704997718334198,4.464878067374229,5.495308297454931
11.0,2.133391901945612,2.1541905105113983,2.282542370259762,3.6046066967545043
12.0,7.314316552156096,7.165885537862778,7.385253727436066,2.971879827748438
13.0,1.8254755773362081,1.9258330836892128,1.8465258553624153,2.4656131563672594
14.0,2.172239005185996,2.191079020500183,2.2221432998776436,2.7220989389784016
15.0,1.4296389685314932,1.5162536427378654,1.5207290276885033,2.7645137871906256
16.0,1.308581386022507,1.41973128169775,1.3200596123933792,1.732836535022517
17.0,2.156870590653389,2.1647994741797447,2.169342376291752,2.0563955720822524
18.0,1.5976268159356086,1.630206659436226,1.6692754551768303,1.898754547735688
19.0,1.0710557889027201,1.0793789997696877,1.1433784663677216,2.0142832770469083
20.0,1.7697376415228387,1.7766400277614594,1.8849481120705605,1.576566597079016
21.0,1.4110873352949787,1.4374513402581215,1.4818608611822128,1.3391814030659426
22.0,1.0128888324567467,1.0041524022817612,1.0756151489913464,1.3562028715564947
23.0,0.97574420529566,0.9952020831406116,1.031976293772459,1.2954565203113921
24.0,0.8598276968974217,0.8759544380009174,0.9037626646459103,1.151562937885333
25.0,0.8486466665936124,0.8413018696010113,0.8883311413228512,1.1165558209844455
26.0,0.6999532420923755,0.6976166553795338,0.763477873057127,0.9276586019309463
27.0,0.7767198260422725,0.8133966326713562,0.8428710401058197,1.082412877470065
28.0,0.8969269205050864,0.932291816920042,0.985128253698349,1.0833456178379666
29.0,0.8528754847824194,0.8299734741449356,0.8802738636732101,0.8908183014696571
30.0,0.6714204145464927,0.6964563615620136,0.7238425556570292,0.8412741599189248
31.0,0.7683034224115359,0.7807205878198147,0.8204494155943394,0.7922632430389429
32.0,0.7904095475081425,0.836553405970335,0.8634836822748184,0.8345248461908595
33.0,0.6454009072036501,0.6605368703603745,0.7015428803861141,0.7762327463763534
34.0,0.6638843624075507,0.7106637060642242,0.7412190996110439,0.7444141264174394
35.0,0.5369581906658829,0.5771799087524414,0.6031169034540653,0.7992963403653187
36.0,0.7939591210359221,0.8364414758980274,0.8632214516401291,0.6761839264517377
37.0,0.6258379118457721,0.6406497750431299,0.6777237057685852,0.6433899818332331
38.0,0.4782752483893352,0.5194920543581247,0.5685697253793478,0.6157821642745073
39.0,0.47953890235560714,0.5209275539964437,0.571347726508975,0.6522444976363212
40.0,0.5317032240378629,0.5527395885437727,0.6051721945405006,0.6228115594690773
41.0,0.4572506154039104,0.48572684451937675,0.5297059919685125,0.5265416534273488
42.0,0.4920650843981725,0.5334785431623459,0.5746437702327967,0.5287032532653991
43.0,0.4706066788951303,0.49595437943935394,0.5378964841365814,0.5351078567231536
44.0,0.44372964759541167,0.476783387362957,0.5214171670377254,0.5512285896926928
45.0,0.4497158738078585,0.4856560379266739,0.5291074477136135,0.5206596279979512
