ts_fk_algo_hp,seed,test,valid,best_val_epoch,best_train,min_train_loss
"fc09bf8_1shdlinGSOE:-0.1,-0.2,-0.3,-0.4,-0.5:P::3,3:,:3,3:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671856910_S0",0,0.1525495001114905,0.162609675899148,347,0.015430818783463376,0.023228716526394057
"fc09bf8_1shdlinGSOE:-0.1,-0.2,-0.3,-0.4,-0.5:P::3,3:,:3,3:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671861569_S1",1,0.1297968770377338,0.14118729252368212,291,0.006994514392427863,0.012820997921999092
"fc09bf8_1shdlinGSOE:-0.1,-0.2,-0.3,-0.4,-0.5:P::3,3:,:3,3:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671866038_S2",2,0.17964221630245447,0.20761800603941083,170,0.006841484317852623,0.012743495523360125
"fc09bf8_1shdlinGSOE:-0.1,-0.2,-0.3,-0.4,-0.5:P::3,3:,:3,3:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671870520_S3",3,0.19763644225895405,0.21307901525869966,298,0.031975916165644956,0.04027245828442892
"fc09bf8_1shdlinGSOE:-0.1,-0.2,-0.3,-0.4,-0.5:P::3,3:,:3,3:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671875602_S4",4,0.17309002391994,0.19452902721241117,147,0.011204820194512985,0.017267821736301585
,,0.16654301192611456_0.02335530232450292,0.18380460338667035_0.027584570829152954,,,
