ts_fk_algo_hp,seed,test,valid,best_val_epoch,best_train,min_train_loss
"fc09bf8_1shdGSOE:-0.1,-0.2,-0.3,-0.4,-0.5:P::4,4:,:4,4:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1672844732_S0",0,0.1783227799460292,0.18640573602169752,202,0.013162948428445561,0.023994071480290147
"fc09bf8_1shdGSOE:-0.1,-0.2,-0.3,-0.4,-0.5:P::4,4:,:4,4:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1672848026_S1",1,0.7337034456431866,0.6693883948028088,92,0.6629521617084552,0.6629237295336025
"fc09bf8_1shdGSOE:-0.1,-0.2,-0.3,-0.4,-0.5:P::4,4:,:4,4:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1672851179_S2",2,0.09957541851326823,0.11512431572191417,349,0.010332198777965679,0.01872231540193034
"fc09bf8_1shdGSOE:-0.1,-0.2,-0.3,-0.4,-0.5:P::4,4:,:4,4:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1672854331_S3",3,0.18428572732955217,0.1953717302531004,288,0.02302020943017712,0.036044048453876924
"fc09bf8_1shdGSOE:-0.1,-0.2,-0.3,-0.4,-0.5:P::4,4:,:4,4:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1672857458_S4",4,0.7329282537102699,0.6679798737168312,89,0.6630985154088136,0.6632290590720572
,,0.3857631250284612_0.2853468539143208,0.3668540101032704_0.24800783480265398,,,
