ts_fk_algo_hp,seed,test,valid,best_val_epoch,best_train,min_train_loss
"7612855_0GSOE:-0.2,-0.25,-0.3,-0.35,-0.4:P::1,5:,:1,5:,:1,5:,:1,5:,:1,5::D_8_256_0.0005_5:10,15,20:0.2B64W8/T1673968926_S0",0,0.2939510134171264,0.29952497183767324,16,0.7208618264993721,0.01677524291999536
"7612855_0GSOE:-0.2,-0.25,-0.3,-0.35,-0.4:P::1,5:,:1,5:,:1,5:,:1,5:,:1,5::D_8_256_0.0005_5:10,15,20:0.2B64W8/T1673978242_S1",1,0.29713831453320855,0.30165615887204916,15,0.7222118772383205,0.016753778925684353
"7612855_0GSOE:-0.2,-0.25,-0.3,-0.35,-0.4:P::1,5:,:1,5:,:1,5:,:1,5:,:1,5::D_8_256_0.0005_5:10,15,20:0.2B64W8/T1673986681_S2",2,0.2888816146358772,0.2933782041780875,15,0.7196304142216029,0.016631806815323766
"7612855_0GSOE:-0.2,-0.25,-0.3,-0.35,-0.4:P::1,5:,:1,5:,:1,5:,:1,5:,:1,5::D_8_256_0.0005_5:10,15,20:0.2B64W8/T1673995034_S3",3,0.29311213632333977,0.3019867868239134,15,0.725416555430522,0.016613036458844054
"7612855_0GSOE:-0.2,-0.25,-0.3,-0.35,-0.4:P::1,5:,:1,5:,:1,5:,:1,5:,:1,5::D_8_256_0.0005_5:10,15,20:0.2B64W8/T1674003486_S4",4,0.2934640976926367,0.307177923987222,15,0.7234877242093127,0.016673119758345085
,,0.29330943532043774_0.0026359204023790775,0.300744809139789_0.004461230889519491,,,
