ts_fk_algo_hp,seed,test,valid,best_val_epoch,best_train,min_train_loss
"90581d8_2SPA2E:-0.2,-0.25,-0.3,-0.35:P::1,2:,:1,2:,:1,2:,:1,2::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1675051492_S0",0,0.4603,0.4728,1,0.45227272727272727,1.5377647049787016e-10
"90581d8_2SPA2E:-0.2,-0.25,-0.3,-0.35:P::1,2:,:1,2:,:1,2:,:1,2::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1675072927_S1",1,0.6779,0.6802,0,0.6682,1.1479089307005229e-10
"90581d8_2SPA2E:-0.2,-0.25,-0.3,-0.35:P::1,2:,:1,2:,:1,2:,:1,2::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1675092853_S2",2,0.6516,0.6556,0,0.6454,1.0829330610545713e-10
"90581d8_2SPA2E:-0.2,-0.25,-0.3,-0.35:P::1,2:,:1,2:,:1,2:,:1,2::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1675112785_S3",3,0.6129,0.6228,2,0.6141090909090909,7.797118002929735e-11
"90581d8_2SPA2E:-0.2,-0.25,-0.3,-0.35:P::1,2:,:1,2:,:1,2:,:1,2::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1675132382_S4",4,0.6886,0.6834,0,0.6732545454545454,9.746396506397881e-11
,,0.61826_0.08318207980088019,0.62296_0.07815731827538608,,,
