epoch,train,valid,test,train_loss
1.0,108.37375592274272,112.10588455200195,111.42836236953735,264.33287252438294
2.0,90.59200617310348,92.93720579147339,94.06388473510742,101.95914719211068
3.0,17.565110297719386,19.3816437125206,18.18085891008377,85.06055649678419
4.0,32.051588082769115,32.7089718580246,31.543359637260437,31.58851159757869
5.0,2.8620852118085143,2.999788388609886,2.903011903166771,9.650307883122924
6.0,1.8787641062098703,1.9703374430537224,1.8269026726484299,3.10501822240793
7.0,1.83832944122849,1.9120044708251953,1.818052925169468,2.088359864654055
8.0,1.5244777339279272,1.5831780582666397,1.5611516907811165,1.7270718824331928
9.0,1.2350175460432744,1.300582893192768,1.2260601818561554,1.5068966503355914
10.0,1.097388767133093,1.1577194407582283,1.112087644636631,1.202066388859111
11.0,1.6847102983742004,1.7349435314536095,1.6932298988103867,0.9650297586325627
12.0,0.7193614531094861,0.7989132553339005,0.7930055148899555,0.9319196601582181
13.0,1.0155357141403636,1.0852837823331356,1.0587296448647976,0.9431488688584346
14.0,0.711789902608106,0.748874131590128,0.7500382214784622,0.8465847995630496
15.0,0.5927435683596666,0.6476972717791796,0.5895196590572596,0.7010841219668176
16.0,0.7288147605908145,0.7897268533706665,0.7655761204659939,0.6610330250232842
17.0,0.5601342495080013,0.6180852372199297,0.5882547926157713,0.6795764360458229
18.0,0.7393316364592049,0.8387400209903717,0.7684842720627785,0.6143013686890815
19.0,1.2398172541029135,1.2270226664841175,1.2485296130180359,0.6592892793713102
20.0,0.6735913147971888,0.6831795684993267,0.7133688293397427,0.5853859554430482
21.0,1.2234246218280427,1.2941787168383598,1.2597088739275932,0.4969499593327759
22.0,0.42695369386369253,0.48437190242111683,0.47419192641973495,0.5476676286405818
23.0,0.4930246126879552,0.5445506200194359,0.5425376035273075,0.5123636959844334
24.0,0.40694397697403173,0.43101182766258717,0.4438813403248787,0.5289142148889554
25.0,0.3900697785577956,0.44495237059891224,0.45280019380152225,0.4466026549696163
26.0,0.3776210941326846,0.43095826357603073,0.4291606955230236,0.42984779815005647
27.0,0.5302702036632854,0.589202219620347,0.5829351525753736,0.417906965419745
28.0,0.3575104089679232,0.4107457622885704,0.40908362716436386,0.45264647132272173
29.0,0.4967475022859634,0.5307061597704887,0.512038940563798,0.404858543614673
30.0,0.45175224238899864,0.491395004093647,0.5151304099708796,0.4386982029410684
31.0,0.36829597109062656,0.4117213999852538,0.42910902574658394,0.4295462132639186
32.0,0.5378764359055052,0.5792649909853935,0.5925924405455589,0.40416774077779927
33.0,0.47994391250002916,0.5158593058586121,0.5309033151715994,0.39315696468778477
34.0,0.3564770403940966,0.3904760470613837,0.40702556911855936,0.43338173419047316
35.0,0.339260116599168,0.38816496171057224,0.38832466304302216,0.39341284894639517
36.0,0.35073290404620444,0.3919697701931,0.4018867574632168,0.40052142881663744
37.0,0.3352526935042849,0.37789287976920605,0.37932910583913326,0.3931023387392615
38.0,0.3164196747123815,0.36011270992457867,0.3743089623749256,0.36172823598430415
39.0,0.46502461251179883,0.4928602837026119,0.4903785139322281,0.3698137590459957
40.0,0.46695005077465324,0.4833241421729326,0.5010976437479258,0.36331681100426205
41.0,0.4381938188508817,0.46284774504601955,0.4676663689315319,0.3451638238824857
42.0,0.346316148236299,0.4012318681925535,0.40519137866795063,0.32559384633401395
43.0,0.3403725194133771,0.39159460738301277,0.40298221819102764,0.33481379925825033
44.0,0.33417624557853504,0.3965990375727415,0.4020450711250305,0.32153890115819916
45.0,0.2902734846256341,0.35138280130922794,0.3493870561942458,0.31665907904600643
46.0,0.3040427309312638,0.34640443325042725,0.3629608293995261,0.3349748002305912
47.0,0.2867926018443077,0.3453958360478282,0.36094640009105206,0.32248121215279696
48.0,0.3184519864761146,0.3676133817061782,0.383033474907279,0.3187793885256834
49.0,0.2713966511996688,0.33037008345127106,0.3223518244922161,0.30497144456881625
50.0,0.2812008739087232,0.3256810735911131,0.33523194305598736,0.30364293372555146
51.0,0.27526166589017126,0.3256644941866398,0.33258136734366417,0.31788401685322926
52.0,0.28798910358529184,0.34087390825152397,0.3327106423676014,0.3073579325417804
53.0,0.2544333891124482,0.3143233973532915,0.31837766896933317,0.29697979872773406
54.0,0.3294586477575788,0.3640963202342391,0.36080411076545715,0.29231723820327954
55.0,0.2859956675274357,0.3435778897255659,0.3250733194872737,0.29816894907100944
56.0,0.30717674941773626,0.34970915131270885,0.3555395854637027,0.28593227011003314
57.0,0.23886850979297783,0.2865146715193987,0.30173505935817957,0.2823701276900662
58.0,0.3171618148020119,0.36848421208560467,0.36941300705075264,0.27861666527523354
59.0,0.3425403087382104,0.396370941773057,0.3883490674197674,0.2862139451465789
60.0,0.3542405850948042,0.38091802038252354,0.37466466054320335,0.2924137934567822
61.0,0.2799982083071569,0.33868757355958223,0.3281169515103102,0.29392082002132564
62.0,0.23731835044113694,0.2938028210774064,0.29394102841615677,0.2902894495114399
63.0,0.3225934193202644,0.3670168835669756,0.36588410194963217,0.26579024011542085
64.0,0.287386199186562,0.3288771007210016,0.31971514970064163,0.27656069321996846
65.0,0.3299273520138613,0.3762188293039799,0.3675204971805215,0.26582593589451664
66.0,0.24970634974491823,0.30544600170105696,0.29542837012559175,0.2715576071837905
67.0,0.258946074421998,0.28895779233425856,0.305082431063056,0.2639689975103755
68.0,0.31997738930450126,0.35668887943029404,0.3614358399063349,0.25454570865555176
69.0,0.2324555700371979,0.2974038328975439,0.28010687977075577,0.25004832826222584
70.0,0.24689119845438914,0.2969792764633894,0.29405730683356524,0.257646596782906
71.0,0.23950072695874863,0.2848674301058054,0.28062867280095816,0.26906124901050216
72.0,0.23383536735537705,0.2832632940262556,0.27815568912774324,0.2554412188518579
73.0,0.2252819173654933,0.28254280146211386,0.2728941300883889,0.25868238926313486
74.0,0.22101274374753807,0.2715130699798465,0.27598366141319275,0.2402165201344308
75.0,0.23182644443527148,0.28283144626766443,0.2792400633916259,0.2408454810168333
76.0,0.20728859775195455,0.2699316870421171,0.2640459509566426,0.2243927090790621
77.0,0.20228348862213694,0.2640996240079403,0.26012542471289635,0.21655351716052196
78.0,0.21021915127517313,0.2801891574636102,0.29874839074909687,0.2218294223402716
79.0,0.19233715780981028,0.26292902510613203,0.25465157348662615,0.2201658688058519
80.0,0.28492894351102743,0.3242231262847781,0.3212303100153804,0.2102828982529367
81.0,0.17708625891216243,0.24576793517917395,0.2540323780849576,0.20750209138651562
82.0,0.25183533397829455,0.29022837430238724,0.30508594401180744,0.20191952021448475
83.0,0.23287748455241986,0.30113314744085073,0.300687856040895,0.20514737648569095
84.0,0.22433883321892684,0.29693185817450285,0.2874514115974307,0.2022704268526879
85.0,0.17473179082961598,0.2445439901202917,0.24079157039523125,0.22264177973862667
86.0,0.20645307032925309,0.263048411346972,0.2700614146888256,0.21598136785683358
87.0,0.18245102474643926,0.2618480594828725,0.24839460384100676,0.21141723149521335
88.0,0.17549436938041335,0.2484907004982233,0.24525176361203194,0.2093581843433107
89.0,0.21635900447323064,0.286554791033268,0.26554333604872227,0.2040825317240065
90.0,0.25106675752029295,0.2982625821605325,0.2971015879884362,0.1987586084065164
91.0,0.2311721787710858,0.30358554515987635,0.2964519374072552,0.2100067539674461
92.0,0.17627114285329346,0.2526914058253169,0.23436270374804735,0.20134958833645863
93.0,0.17876543564971087,0.24646005872637033,0.24767184350639582,0.200037381878704
94.0,0.17624815230726437,0.2706078961491585,0.24657427705824375,0.20206911387337242
95.0,0.21939838198339864,0.2744228532537818,0.2659867787733674,0.2074148521112029
96.0,0.17891879289583035,0.24762270413339138,0.23854933213442564,0.1989777176433308
97.0,0.18721502639685467,0.27083942014724016,0.2616748344153166,0.2016845870359688
98.0,0.18329691991304894,0.2585014197975397,0.2480786256492138,0.21537906273155455
99.0,0.22253373265266418,0.3156773503869772,0.2823808426037431,0.18412464705242473
100.0,0.1589955068223036,0.23478775285184383,0.22023832704871893,0.17999773557968202
101.0,0.1535240190139242,0.22818989492952824,0.22000213852152228,0.20795935572712285
102.0,0.21791532237058991,0.2849342655390501,0.26757033728063107,0.18340959195878095
103.0,0.19212757734356412,0.2697413545101881,0.25165924336761236,0.1881665846060036
104.0,0.14497480849931194,0.22599591547623277,0.21496178582310677,0.184583480143623
105.0,0.15737535353678805,0.2328217476606369,0.22762269526720047,0.1782604538995749
106.0,0.1672656855006127,0.24445230141282082,0.22493262868374586,0.1800008108661433
107.0,0.1605695805921676,0.2388478023931384,0.22819061670452356,0.18180224209264584
108.0,0.16197334922802675,0.23772625438869,0.22196616791188717,0.1827305744218219
109.0,0.1787457489853452,0.24979021679610014,0.24328944087028503,0.17368908663084554
110.0,0.17681363063633063,0.24160857778042555,0.23843798227608204,0.1676080449941052
111.0,0.1291370934266953,0.22515966650098562,0.20533832721412182,0.14952035983846446
112.0,0.14034688150047497,0.22973861172795296,0.2153771547600627,0.13718410678634976
113.0,0.1302825223393501,0.2236833623610437,0.20646312460303307,0.1380682804022625
114.0,0.13243327958948292,0.22536498913541436,0.211299117654562,0.12895190189029002
115.0,0.123255380755587,0.22482979949563742,0.20476172771304846,0.13259099587608295
116.0,0.1277654463793062,0.22115582041442394,0.2052627643570304,0.13651038103612365
117.0,0.125355058984392,0.21456728829070926,0.2054871702566743,0.13174749298649988
118.0,0.12248952345103975,0.2132801627740264,0.2002427475526929,0.13553442806005478
119.0,0.136736980052131,0.22499634604901075,0.21975551825016737,0.1280807058332832
120.0,0.12793768244753978,0.22963962890207767,0.21325392462313175,0.12396942195334253
121.0,0.11767661336595846,0.20578742027282715,0.1990538164973259,0.12713961165611912
122.0,0.10416473960800535,0.20785968471318483,0.19694414921104908,0.13376229764169947
123.0,0.1145392937265384,0.21620065812021494,0.20261986227706075,0.12764057251298502
124.0,0.1174149093734231,0.21171614667400718,0.20393599849194288,0.12528067879426252
125.0,0.12172262123815573,0.2128657209686935,0.20025836862623692,0.13229145389643443
126.0,0.13037419276442497,0.2281890963204205,0.2174751916900277,0.12594006144127268
127.0,0.12356504712514817,0.23427615920081735,0.20489993132650852,0.12714243964974287
128.0,0.11062114590861995,0.2137993248179555,0.20244221854954958,0.11917482878846727
129.0,0.14601405112037233,0.23784747626632452,0.2121604410931468,0.1216317049826786
130.0,0.12880898172118863,0.22340625198557973,0.19648531079292297,0.12353697172395743
131.0,0.11682947454558816,0.2183943628333509,0.2061045728623867,0.11896119532501621
132.0,0.11952201039737957,0.21182541642338037,0.20796638261526823,0.11891405787437585
133.0,0.13433889712497687,0.2394051318988204,0.22091024834662676,0.12639150825465562
134.0,0.17444394358024476,0.2648321157321334,0.2687916560098529,0.12541647105934514
135.0,0.10377874260969983,0.20772866997867823,0.1989705916494131,0.11585492116345722
136.0,0.1044177394241664,0.2169832130894065,0.2054881351068616,0.12609844322607017
137.0,0.13842290089388562,0.24441160913556814,0.226304454728961,0.12441719608132247
138.0,0.10960187421293016,0.21366618992760777,0.19984768703579903,0.11611790976421849
139.0,0.10985051674448001,0.21362098632380366,0.19700505305081606,0.11358975993979509
140.0,0.10044569628918247,0.2070994721725583,0.2003735601902008,0.11154783360517709
141.0,0.13015808824710784,0.23317098431289196,0.22164728958159685,0.10627821083091626
142.0,0.10543751182734587,0.21176935313269496,0.1998477904126048,0.11223909071391555
143.0,0.10404656675590832,0.20582184195518494,0.19633280020207167,0.10977425480819052
144.0,0.13648966002236507,0.21859153266996145,0.20632171351462603,0.10878730038548731
