ts_fk_algo_hp,seed,test,valid,best_val_epoch,best_train,min_train_loss
"4aba387_1shdGSOE:-0.1,-0.2,-0.3,-0.4,-0.5:P::4,4:,:4,4:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1674375748_S0",0,0.14722002064809203,0.16209533531218767,207,0.012142990976809317,0.020140337081519282
"4aba387_1shdGSOE:-0.1,-0.2,-0.3,-0.4,-0.5:P::4,4:,:4,4:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1674378093_S1",1,0.14515974279493093,0.1605867794714868,167,0.010443441993942496,0.01770729006262152
"4aba387_1shdGSOE:-0.1,-0.2,-0.3,-0.4,-0.5:P::4,4:,:4,4:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1674380538_S2",2,0.16820412222296,0.17776942905038595,302,0.0153578162418714,0.022488589327379016
"4aba387_1shdGSOE:-0.1,-0.2,-0.3,-0.4,-0.5:P::4,4:,:4,4:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1674382966_S3",3,0.16347754979506135,0.1778955883346498,292,0.02364519721929245,0.031815197603527905
"4aba387_1shdGSOE:-0.1,-0.2,-0.3,-0.4,-0.5:P::4,4:,:4,4:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1674385421_S4",4,0.17557600885629654,0.1811584262177348,275,0.02288452939836273,0.030110354019198447
,,0.15992748886346816_0.011878954859254396,0.171901111677289_0.008720506121475027,,,
