ts_fk_algo_hp,seed,test,valid,best_val_epoch,best_train,min_train_loss
"c8173a7_1GSOE:-0.15,-0.2,-0.25,-0.3:P::1,5:,:1,5:,:1,6:,:1,6::D_8_256_0.0005_5:10,15,20:0.2B64W4/T1673787816_S0",0,0.29171238097249336,0.2977846067768071,15,0.7376209447306121,0.015619037226267738
"c8173a7_1GSOE:-0.15,-0.2,-0.25,-0.3:P::1,5:,:1,5:,:1,6:,:1,6::D_8_256_0.0005_5:10,15,20:0.2B64W4/T1673801408_S1",1,0.28537135656601026,0.2996964247028047,18,0.7418000189338744,0.015410793511213982
"c8173a7_1GSOE:-0.15,-0.2,-0.25,-0.3:P::1,5:,:1,5:,:1,6:,:1,6::D_8_256_0.0005_5:10,15,20:0.2B64W4/T1673815289_S2",2,0.2946454257517712,0.30176452516782487,15,0.7422589973343379,0.015389876616821034
"c8173a7_1GSOE:-0.15,-0.2,-0.25,-0.3:P::1,5:,:1,5:,:1,6:,:1,6::D_8_256_0.0005_5:10,15,20:0.2B64W4/T1673829474_S3",3,0.2893537446993356,0.30421635701349276,15,0.7452601438781044,0.015480779133583993
"c8173a7_1GSOE:-0.15,-0.2,-0.25,-0.3:P::1,5:,:1,5:,:1,6:,:1,6::D_8_256_0.0005_5:10,15,20:0.2B64W4/T1673843527_S4",4,0.29091305355996994,0.30523122239357126,15,0.7413762395538134,0.015458498613049858
,,0.2903991923099161_0.003046017375680012,0.3017386272109001_0.002761988612074363,,,
