ts_fk_algo_hp,seed,test,valid,best_val_epoch,best_train,min_train_loss
"342ad2c_1GSO0E:-0.1,-0.2,-0.3,-0.4,-0.5:P::4,4:,:4,4:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1673534210_S0",0,0.10522619588300586,0.13584391959011555,45,0.08840877989864653,0.10422296001083532
,,0.10522619588300586_0.0,0.13584391959011555_0.0,,,
