{'dataset_name': 'MUTAG', 'basis': 'GSO', 'epsilon': [-0.2, -0.25], 'power': [[1, 5], [1, 5]], 'seeds': [0], 'num_folds': 10, 'num_workers': 8, 'hyperparams': {'batch_size': 64, 'epochs': 301, 'learning_rate': 0.001, 'step_size': 50, 'decay_rate': 0.6}, 'architecture': {'nonlinear': 'GELU', 'layers': 6, 'hidden': 256, 'pooling': 'X', 'dropout': 0}, 'commit_id': 'e5b0b1066aab1afbcec8af59edbebc6d1b9c9908', 'time_stamp': '1673362807', 'directory': '../../../../results_spectral_rotation/Try_A100/tu/MUTAG/board/'}
{'dataset_name': 'MUTAG', 'basis': 'GSO', 'epsilon': [-0.2, -0.25], 'power': [[1, 5], [1, 5]], 'seeds': [0], 'num_folds': 10, 'num_workers': 8, 'hyperparams': {'batch_size': 64, 'epochs': 301, 'learning_rate': 0.001, 'step_size': 50, 'decay_rate': 0.6}, 'architecture': {'nonlinear': 'GELU', 'layers': 6, 'hidden': 256, 'pooling': 'X', 'dropout': 0}, 'commit_id': 'e5b0b1066aab1afbcec8af59edbebc6d1b9c9908', 'time_stamp': 1673362808, 'directory': '../../../../results_spectral_rotation/Try_A100/tu/MUTAG/board/', 'seed': 0}
Downloading ./dataset/MUTAG.zip from https://www.chrsmrrs.com/graphkerneldatasets/MUTAG.zip...
Extracting file to ./dataset/MUTAG
No Node Attribute Data
Pre-process:   0%|          | 0/188 [00:00<?, ?it/s]Pre-process:  52%|█████▏    | 98/188 [00:00<00:00, 971.36it/s]Pre-process: 100%|██████████| 188/188 [00:00<00:00, 978.44it/s]
Basis total: 11
train_set : test_set = %d : %d 169 19
-------- FOLD0 DATASET=MUTAG, COMMIT_ID=e5b0b1066aab1afbcec8af59edbebc6d1b9c9908
With batch_norm.
With edge_softmax.
#Params: 1328899
Epoch: 001, Train Loss: 1.0472190, Train Acc: 0.6627219, Test Acc: 0.6842105
Epoch: 002, Train Loss: 1.0330003, Train Acc: 0.6627219, Test Acc: 0.6842105
Epoch: 003, Train Loss: 0.9748163, Train Acc: 0.6627219, Test Acc: 0.6842105
Epoch: 004, Train Loss: 0.8864765, Train Acc: 0.6627219, Test Acc: 0.6842105
Epoch: 005, Train Loss: 0.8144638, Train Acc: 0.6627219, Test Acc: 0.6842105
Epoch: 006, Train Loss: 0.7635149, Train Acc: 0.6627219, Test Acc: 0.6842105
Epoch: 007, Train Loss: 0.7292225, Train Acc: 0.6627219, Test Acc: 0.6842105
Epoch: 008, Train Loss: 0.6976596, Train Acc: 0.6627219, Test Acc: 0.6842105
Epoch: 009, Train Loss: 0.6765582, Train Acc: 0.6627219, Test Acc: 0.6842105
Epoch: 010, Train Loss: 0.6743821, Train Acc: 0.6627219, Test Acc: 0.6842105
Epoch: 011, Train Loss: 0.5780869, Train Acc: 0.6627219, Test Acc: 0.6842105
Epoch: 012, Train Loss: 0.5397001, Train Acc: 0.7810651, Test Acc: 0.8947368
Epoch: 013, Train Loss: 0.4912676, Train Acc: 0.7928994, Test Acc: 0.8947368
Epoch: 014, Train Loss: 0.4306730, Train Acc: 0.8165680, Test Acc: 0.8947368
Epoch: 015, Train Loss: 0.5447141, Train Acc: 0.6923077, Test Acc: 0.7894737
Epoch: 016, Train Loss: 0.7586955, Train Acc: 0.6745562, Test Acc: 0.6842105
Epoch: 017, Train Loss: 0.4778715, Train Acc: 0.7810651, Test Acc: 0.8947368
Epoch: 018, Train Loss: 0.3468179, Train Acc: 0.8757396, Test Acc: 0.7894737
Epoch: 019, Train Loss: 0.4715063, Train Acc: 0.8047337, Test Acc: 0.8421053
Epoch: 020, Train Loss: 0.8384289, Train Acc: 0.7041420, Test Acc: 0.6842105
Epoch: 021, Train Loss: 0.4741283, Train Acc: 0.8106509, Test Acc: 0.8421053
Epoch: 022, Train Loss: 0.3929534, Train Acc: 0.8461538, Test Acc: 0.8421053
Epoch: 023, Train Loss: 0.3454889, Train Acc: 0.8520710, Test Acc: 0.8947368
Epoch: 024, Train Loss: 0.3817317, Train Acc: 0.8461538, Test Acc: 0.8421053
Epoch: 025, Train Loss: 0.2970212, Train Acc: 0.8934911, Test Acc: 0.7894737
Epoch: 026, Train Loss: 0.9406414, Train Acc: 0.5207101, Test Acc: 0.5263158
Epoch: 027, Train Loss: 0.3353373, Train Acc: 0.8284024, Test Acc: 0.8421053
Epoch: 028, Train Loss: 0.2878349, Train Acc: 0.9053254, Test Acc: 0.8421053
Epoch: 029, Train Loss: 0.2993452, Train Acc: 0.8698225, Test Acc: 0.8947368
Epoch: 030, Train Loss: 0.9483861, Train Acc: 0.6686391, Test Acc: 0.7368421
Epoch: 031, Train Loss: 0.5316020, Train Acc: 0.7988166, Test Acc: 0.8421053
Epoch: 032, Train Loss: 0.4884128, Train Acc: 0.8106509, Test Acc: 0.8421053
Epoch: 033, Train Loss: 0.5140346, Train Acc: 0.7869822, Test Acc: 0.8421053
Epoch: 034, Train Loss: 0.5067782, Train Acc: 0.7869822, Test Acc: 0.6842105
Epoch: 035, Train Loss: 0.2889006, Train Acc: 0.8520710, Test Acc: 0.7894737
Epoch: 036, Train Loss: 0.2550870, Train Acc: 0.9053254, Test Acc: 0.8421053
Epoch: 037, Train Loss: 0.8982437, Train Acc: 0.5857988, Test Acc: 0.5263158
Epoch: 038, Train Loss: 0.3359728, Train Acc: 0.8461538, Test Acc: 0.7894737
Epoch: 039, Train Loss: 0.2902549, Train Acc: 0.8698225, Test Acc: 0.8421053
Epoch: 040, Train Loss: 0.2695918, Train Acc: 0.9053254, Test Acc: 0.7894737
Epoch: 041, Train Loss: 0.6973918, Train Acc: 0.7159763, Test Acc: 0.7894737
Epoch: 042, Train Loss: 0.3071591, Train Acc: 0.8757396, Test Acc: 0.8421053
Epoch: 043, Train Loss: 0.3271753, Train Acc: 0.8698225, Test Acc: 0.7368421
Epoch: 044, Train Loss: 0.3024709, Train Acc: 0.8698225, Test Acc: 0.8421053
Epoch: 045, Train Loss: 0.3568743, Train Acc: 0.8402367, Test Acc: 0.8421053
Epoch: 046, Train Loss: 0.2551227, Train Acc: 0.8816568, Test Acc: 0.7894737
Epoch: 047, Train Loss: 0.5415490, Train Acc: 0.7514793, Test Acc: 0.7894737
Epoch: 048, Train Loss: 0.2734563, Train Acc: 0.9467456, Test Acc: 0.6842105
Epoch: 049, Train Loss: 0.8580613, Train Acc: 0.6094675, Test Acc: 0.5263158
Epoch: 050, Train Loss: 0.3649238, Train Acc: 0.8284024, Test Acc: 0.6842105
Epoch: 051, Train Loss: 0.9429866, Train Acc: 0.6153846, Test Acc: 0.4736842
Epoch: 052, Train Loss: 0.6515388, Train Acc: 0.6804734, Test Acc: 0.4736842
Epoch: 053, Train Loss: 0.3151911, Train Acc: 0.8698225, Test Acc: 0.7368421
Epoch: 054, Train Loss: 0.2069763, Train Acc: 0.9230769, Test Acc: 0.7368421
Epoch: 055, Train Loss: 0.2292098, Train Acc: 0.9112426, Test Acc: 0.7894737
Epoch: 056, Train Loss: 0.1678799, Train Acc: 0.9349112, Test Acc: 0.7368421
Epoch: 057, Train Loss: 0.1632150, Train Acc: 0.9349112, Test Acc: 0.7368421
Epoch: 058, Train Loss: 0.4052846, Train Acc: 0.7692308, Test Acc: 0.6315789
Epoch: 059, Train Loss: 0.1243563, Train Acc: 0.9585799, Test Acc: 0.7894737
Epoch: 060, Train Loss: 0.1409214, Train Acc: 0.9349112, Test Acc: 0.8421053
Epoch: 061, Train Loss: 0.2013615, Train Acc: 0.8994083, Test Acc: 0.7368421
Epoch: 062, Train Loss: 1.2885637, Train Acc: 0.5857988, Test Acc: 0.3684211
Epoch: 063, Train Loss: 0.3173288, Train Acc: 0.8579882, Test Acc: 0.6842105
Epoch: 064, Train Loss: 0.3925492, Train Acc: 0.8875740, Test Acc: 0.8947368
Epoch: 065, Train Loss: 0.2216967, Train Acc: 0.9289941, Test Acc: 0.8421053
Epoch: 066, Train Loss: 0.1333027, Train Acc: 0.9408284, Test Acc: 0.8421053
Epoch: 067, Train Loss: 0.3096570, Train Acc: 0.8875740, Test Acc: 0.8421053
Epoch: 068, Train Loss: 0.6737168, Train Acc: 0.8698225, Test Acc: 0.8421053
Epoch: 069, Train Loss: 0.4895698, Train Acc: 0.8698225, Test Acc: 0.8421053
Epoch: 070, Train Loss: 0.1580584, Train Acc: 0.9349112, Test Acc: 0.7894737
Epoch: 071, Train Loss: 0.1269480, Train Acc: 0.9585799, Test Acc: 0.7894737
Epoch: 072, Train Loss: 0.1132381, Train Acc: 0.9585799, Test Acc: 0.8421053
Epoch: 073, Train Loss: 0.1007972, Train Acc: 0.9585799, Test Acc: 0.8421053
