ts_fk_algo_hp,seed,test,valid,best_val_epoch,best_train,min_train_loss
"342ad2c_1shdSPA1E:-0.1,-0.2,-0.3,-0.4,-0.5:P::4,4:,:4,4:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1673579060_S0",0,0.37441360857337713,0.3446183521300554,45,0.3108594002807216,0.3219552290667394
,,0.37441360857337713_0.0,0.3446183521300554_0.0,,,
