epoch,train,valid,test,train_loss
1.0,0.7621415899058056,0.7503661625087261,0.8068293295800686,1.1055394190891532
2.0,0.7638293487630832,0.7394748758524656,0.7986018545925617,0.6150159499827464
3.0,0.4963373684199752,0.4966472666710615,0.5438084229826927,0.594615942733303
4.0,0.5034020746209819,0.49984370544552803,0.542563870549202,0.5414777234861046
5.0,0.5759304703041247,0.5859637390822172,0.621224906295538,0.5182417904495433
6.0,0.3946563889076755,0.40910068713128567,0.4465649388730526,0.46578761716936806
7.0,0.4654584885782497,0.48927901312708855,0.5241385512053967,0.43483656189244263
8.0,0.5658275927328,0.5669611040502787,0.6003923434764147,0.397766607866925
9.0,0.3550713809242674,0.3819462964311242,0.4009438082575798,0.3950481181311759
10.0,0.3590374979054093,0.3776010172441602,0.39180084876716137,0.3803366942770162
11.0,0.33084408806008136,0.3533446928486228,0.3672720957547426,0.3724795522963166
12.0,0.3729526285722757,0.39756338112056255,0.40797258354723454,0.35072613597675495
13.0,0.40835538478034317,0.4317346829921007,0.4388100188225508,0.3470283023491027
14.0,0.2975561171770096,0.32256283704191446,0.3501106547191739,0.3385336589851197
15.0,0.5277837877440604,0.5439096298068762,0.5726138297468424,0.33902476533393194
16.0,0.3234913274171246,0.34192992746829987,0.3548337500542402,0.34006339121776025
17.0,0.3239480612004638,0.34665361419320107,0.3560341177508235,0.31139584744621995
18.0,0.2948336286149966,0.313956243917346,0.354086940176785,0.3255861210785094
19.0,0.33867556473631766,0.3664768170565367,0.3785406593233347,0.30369865742458657
20.0,0.28899411724251545,0.31741324067115784,0.3328171409666538,0.3106677441080664
21.0,0.3150727252481849,0.3432739404961467,0.35252750758081675,0.3146685182478777
22.0,0.28209195086720645,0.30940115824341774,0.3219681363552809,0.30470893413397915
23.0,0.2711819102809687,0.30552096851170063,0.30994383338838816,0.3005206937053401
24.0,0.27606507324299234,0.30863019824028015,0.3143596025183797,0.30094313498135583
25.0,0.30207151962313683,0.3273364556953311,0.34525431226938963,0.28409548118046135
26.0,0.2556261598684226,0.31037111580371857,0.2828283431008458,0.2770042207780158
27.0,0.39205506244662464,0.437044482678175,0.412216579541564,0.2671940657933047
28.0,0.47115082535774083,0.504658991470933,0.48606516793370247,0.2531919252056225
29.0,0.4063076335153762,0.4179258830845356,0.42335567995905876,0.2385067944978453
30.0,0.18328073478428422,0.21468928456306458,0.1958762565627694,0.22666892385596682
31.0,0.19399537976570191,0.23477055225521326,0.20342607237398624,0.19409161834580124
32.0,0.19955289036415186,0.2378938077017665,0.21375785302370787,0.18635527533330734
33.0,0.1590394369166368,0.19780279509723186,0.17362521216273308,0.17741672433675473
34.0,0.4212427070945691,0.4523025620728731,0.43444060534238815,0.18574002257008462
35.0,0.4575030044385582,0.4778131749480963,0.4660216588526964,0.19998633125974874
36.0,0.19327409660360614,0.23271926306188107,0.20573250204324722,0.17714366131717232
37.0,0.1427616235461964,0.17838949989527464,0.15711649041622877,0.16361538800084666
