ts_fk_algo_hp,seed,test,valid,best_val_epoch,best_train,min_train_loss
"fc09bf8_1GSOE:-0.1:P::1,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671699284_S0",0,0.06843854952603579,0.08713014214299619,246,0.0039631451337722836,0.008225874150776939
"fc09bf8_1GSOE:-0.1:P::1,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671702856_S1",1,0.0679929533507675,0.0888271068688482,240,0.008337159196187736,0.012115334635185208
"fc09bf8_1GSOE:-0.1:P::1,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671706387_S2",2,0.06312012113630772,0.08307472872547805,252,0.0037953944159019146,0.007598785363185178
"fc09bf8_1GSOE:-0.1:P::1,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671711160_S3",3,0.07117240503430367,0.08333066408522427,224,0.0038027576494155226,0.007835381130456546
"fc09bf8_1GSOE:-0.1:P::1,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671716018_S4",4,0.06508575333282351,0.08195467386394739,217,0.007956332266093439,0.01208228808323479
,,0.06716195647604764_0.002794673349963974,0.08486346313729883_0.002640394065754455,,,
