ts_fk_algo_hp,seed,test,valid,best_val_epoch,best_train,min_train_loss
"6f1b54b_0DENE:-0.1,-0.2,-0.3,-0.4,-0.5:P::4,4:,:4,4:,:4,4:,:4,4:,:4,4::D_7_132_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1674819998_S0",0,0.06507955491542816,0.08350286376662552,265,0.003877640009270447,0.007844680404160052
"6f1b54b_0DENE:-0.1,-0.2,-0.3,-0.4,-0.5:P::4,4:,:4,4:,:4,4:,:4,4:,:4,4::D_7_132_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1674822855_S1",1,0.06795183732174337,0.08965416718274355,328,0.007059715708990576,0.01117307544169817
"6f1b54b_0DENE:-0.1,-0.2,-0.3,-0.4,-0.5:P::4,4:,:4,4:,:4,4:,:4,4:,:4,4::D_7_132_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1674825801_S2",2,0.06755612837150693,0.08962502283975482,196,0.0037359398104558897,0.007835285124149481
"6f1b54b_0DENE:-0.1,-0.2,-0.3,-0.4,-0.5:P::4,4:,:4,4:,:4,4:,:4,4:,:4,4::D_7_132_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1674828911_S3",3,0.06846756441518664,0.08807312976568937,197,0.00385117767954091,0.008227861566457209
"6f1b54b_0DENE:-0.1,-0.2,-0.3,-0.4,-0.5:P::4,4:,:4,4:,:4,4:,:4,4:,:4,4::D_7_132_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1674832241_S4",4,0.0661329252179712,0.08749480964615941,240,0.004003327187138853,0.007962333613852407
,,0.06703760204836726_0.0012491498545538883,0.08766999864019454_0.0022502116953120746,,,
