ts_fk_algo_hp,seed,test,valid,best_val_epoch,best_train,min_train_loss
"fc09bf8_1linGSOE:-0.1,-0.2,-0.3,-0.4,-0.5:P::3,3:,:3,3:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671765517_S0",0,0.1452949782833457,0.17229670332744718,294,0.008065618770374993,0.014067987970723088
"fc09bf8_1linGSOE:-0.1,-0.2,-0.3,-0.4,-0.5:P::3,3:,:3,3:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671770623_S1",1,0.15401025488972664,0.17459654714912176,197,0.010677249933100619,0.01653062496452954
"fc09bf8_1linGSOE:-0.1,-0.2,-0.3,-0.4,-0.5:P::3,3:,:3,3:,:4,4:,:4,4:,:4,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671775227_S2",2,0.15292549598962069,0.16452298453077674,276,0.010562625325101006,0.016542875557948068
