{'dataset_name': 'ENZYMES', 'basis': 'GSO', 'epsilon': [-0.2, -0.25, -0.3, -0.35, -0.4], 'power': [[1, 6], [1, 6], [1, 8], [1, 8], [1, 8]], 'seeds': [0], 'num_folds': 10, 'num_workers': 8, 'hyperparams': {'batch_size': 64, 'epochs': 201, 'learning_rate': 0.001, 'step_size': 40, 'decay_rate': 0.6}, 'architecture': {'nonlinear': 'ReLU', 'layers': 6, 'hidden': 256, 'pooling': 'X', 'dropout': 0.2}, 'commit_id': '3ffeb0ae096f703af80495321489bea728b2ff5a', 'time_stamp': '1673191147', 'directory': '../../../../results_spectral_rotation/Try_A100/tu/ENZYMES/board/'}
{'dataset_name': 'ENZYMES', 'basis': 'GSO', 'epsilon': [-0.2, -0.25, -0.3, -0.35, -0.4], 'power': [[1, 6], [1, 6], [1, 8], [1, 8], [1, 8]], 'seeds': [0], 'num_folds': 10, 'num_workers': 8, 'hyperparams': {'batch_size': 64, 'epochs': 201, 'learning_rate': 0.001, 'step_size': 40, 'decay_rate': 0.6}, 'architecture': {'nonlinear': 'ReLU', 'layers': 6, 'hidden': 256, 'pooling': 'X', 'dropout': 0.2}, 'commit_id': '3ffeb0ae096f703af80495321489bea728b2ff5a', 'time_stamp': 1673191149, 'directory': '../../../../results_spectral_rotation/Try_A100/tu/ENZYMES/board/', 'seed': 0}
Pre-process:   0%|          | 0/600 [00:00<?, ?it/s]Pre-process:  11%|█▏        | 68/600 [00:00<00:00, 678.50it/s]Pre-process:  23%|██▎       | 139/600 [00:00<00:00, 695.23it/s]Pre-process:  35%|███▌      | 210/600 [00:00<00:00, 701.42it/s]Pre-process:  47%|████▋     | 284/600 [00:00<00:00, 711.80it/s]Pre-process:  59%|█████▉    | 356/600 [00:00<00:00, 670.73it/s]Pre-process:  72%|███████▏  | 432/600 [00:00<00:00, 696.96it/s]Pre-process:  84%|████████▍ | 505/600 [00:00<00:00, 706.56it/s]Pre-process:  96%|█████████▌| 576/600 [00:00<00:00, 697.64it/s]Pre-process: 100%|██████████| 600/600 [00:00<00:00, 695.59it/s]
Basis total: 37
train_set : test_set = %d : %d 540 60
-------- FOLD0 DATASET=ENZYMES, COMMIT_ID=3ffeb0ae096f703af80495321489bea728b2ff5a
With batch_norm.
#Params: 1339142
Epoch: 001, Train Loss: 2.7667375, Train Acc: 0.2185185, Test Acc: 0.2333333
Epoch: 002, Train Loss: 1.9285979, Train Acc: 0.2425926, Test Acc: 0.2333333
Epoch: 003, Train Loss: 1.8094239, Train Acc: 0.1962963, Test Acc: 0.2166667
Epoch: 004, Train Loss: 1.7254022, Train Acc: 0.2148148, Test Acc: 0.2500000
Epoch: 005, Train Loss: 1.6669333, Train Acc: 0.2888889, Test Acc: 0.2166667
Epoch: 006, Train Loss: 1.6934035, Train Acc: 0.2481481, Test Acc: 0.2166667
Epoch: 007, Train Loss: 1.5822529, Train Acc: 0.3759259, Test Acc: 0.3333333
Epoch: 008, Train Loss: 1.6580723, Train Acc: 0.3055556, Test Acc: 0.2833333
Epoch: 009, Train Loss: 1.5913700, Train Acc: 0.3203704, Test Acc: 0.3333333
Epoch: 010, Train Loss: 1.5978117, Train Acc: 0.3240741, Test Acc: 0.3500000
Epoch: 011, Train Loss: 1.5582280, Train Acc: 0.3592593, Test Acc: 0.2833333
Epoch: 012, Train Loss: 1.6259577, Train Acc: 0.3129630, Test Acc: 0.3166667
Epoch: 013, Train Loss: 1.5334522, Train Acc: 0.4092593, Test Acc: 0.2833333
Epoch: 014, Train Loss: 1.5734276, Train Acc: 0.3277778, Test Acc: 0.2833333
Epoch: 015, Train Loss: 1.5179393, Train Acc: 0.4055556, Test Acc: 0.3666667
Epoch: 016, Train Loss: 1.4982072, Train Acc: 0.3740741, Test Acc: 0.3833333
Epoch: 017, Train Loss: 1.4361795, Train Acc: 0.4537037, Test Acc: 0.4500000
Epoch: 018, Train Loss: 1.4165171, Train Acc: 0.4777778, Test Acc: 0.4166667
Epoch: 019, Train Loss: 1.4045478, Train Acc: 0.4870370, Test Acc: 0.5000000
Epoch: 020, Train Loss: 1.4063083, Train Acc: 0.4907407, Test Acc: 0.4833333
Epoch: 021, Train Loss: 1.4020101, Train Acc: 0.4444444, Test Acc: 0.3500000
Epoch: 022, Train Loss: 1.3590482, Train Acc: 0.5111111, Test Acc: 0.5000000
Epoch: 023, Train Loss: 1.3772003, Train Acc: 0.4425926, Test Acc: 0.4333333
Epoch: 024, Train Loss: 1.4565619, Train Acc: 0.3962963, Test Acc: 0.3500000
Epoch: 025, Train Loss: 1.4263984, Train Acc: 0.4203704, Test Acc: 0.3500000
Epoch: 026, Train Loss: 1.2967241, Train Acc: 0.5166667, Test Acc: 0.4166667
Epoch: 027, Train Loss: 1.2309014, Train Acc: 0.5592593, Test Acc: 0.4666667
Epoch: 028, Train Loss: 1.2882216, Train Acc: 0.5129630, Test Acc: 0.4000000
Epoch: 029, Train Loss: 1.3169662, Train Acc: 0.4407407, Test Acc: 0.3833333
Epoch: 030, Train Loss: 1.2829700, Train Acc: 0.5259259, Test Acc: 0.4333333
Epoch: 031, Train Loss: 1.2304673, Train Acc: 0.5222222, Test Acc: 0.4000000
Epoch: 032, Train Loss: 1.2563709, Train Acc: 0.5240741, Test Acc: 0.4333333
Epoch: 033, Train Loss: 1.2695819, Train Acc: 0.5185185, Test Acc: 0.4333333
Epoch: 034, Train Loss: 1.2433597, Train Acc: 0.5037037, Test Acc: 0.4000000
Epoch: 035, Train Loss: 1.2607652, Train Acc: 0.5018519, Test Acc: 0.4166667
Epoch: 036, Train Loss: 1.1525449, Train Acc: 0.5592593, Test Acc: 0.4666667
Epoch: 037, Train Loss: 1.2437327, Train Acc: 0.4962963, Test Acc: 0.4333333
Epoch: 038, Train Loss: 1.0892691, Train Acc: 0.5870370, Test Acc: 0.4833333
Epoch: 039, Train Loss: 1.0244240, Train Acc: 0.6129630, Test Acc: 0.5166667
Epoch: 040, Train Loss: 0.9205487, Train Acc: 0.6611111, Test Acc: 0.5833333
Epoch: 041, Train Loss: 1.0322261, Train Acc: 0.6129630, Test Acc: 0.4500000
Epoch: 042, Train Loss: 0.8218932, Train Acc: 0.7703704, Test Acc: 0.6000000
Epoch: 043, Train Loss: 0.9114365, Train Acc: 0.6833333, Test Acc: 0.5500000
Epoch: 044, Train Loss: 0.7819476, Train Acc: 0.7759259, Test Acc: 0.6000000
Epoch: 045, Train Loss: 0.9041135, Train Acc: 0.6759259, Test Acc: 0.5000000
Epoch: 046, Train Loss: 0.8712720, Train Acc: 0.7037037, Test Acc: 0.6333333
Epoch: 047, Train Loss: 0.8804630, Train Acc: 0.6629630, Test Acc: 0.5500000
Epoch: 048, Train Loss: 0.7350829, Train Acc: 0.7740741, Test Acc: 0.6000000
Epoch: 049, Train Loss: 1.0158327, Train Acc: 0.5740741, Test Acc: 0.4666667
Epoch: 050, Train Loss: 0.9860483, Train Acc: 0.6407407, Test Acc: 0.5666667
Epoch: 051, Train Loss: 0.7214957, Train Acc: 0.7555556, Test Acc: 0.5666667
Epoch: 052, Train Loss: 0.6318610, Train Acc: 0.8314815, Test Acc: 0.6166667
Epoch: 053, Train Loss: 0.6140111, Train Acc: 0.8166667, Test Acc: 0.6500000
Epoch: 054, Train Loss: 0.7600199, Train Acc: 0.7537037, Test Acc: 0.6000000
Epoch: 055, Train Loss: 0.7673131, Train Acc: 0.6962963, Test Acc: 0.5666667
Epoch: 056, Train Loss: 0.7477728, Train Acc: 0.7111111, Test Acc: 0.5166667
Epoch: 057, Train Loss: 0.5561054, Train Acc: 0.8314815, Test Acc: 0.6500000
Epoch: 058, Train Loss: 0.7842782, Train Acc: 0.6814815, Test Acc: 0.5500000
Epoch: 059, Train Loss: 0.7250518, Train Acc: 0.7277778, Test Acc: 0.5500000
Epoch: 060, Train Loss: 0.4753230, Train Acc: 0.8648148, Test Acc: 0.6166667
Epoch: 061, Train Loss: 0.6666831, Train Acc: 0.7592593, Test Acc: 0.5500000
Epoch: 062, Train Loss: 0.4812855, Train Acc: 0.8666667, Test Acc: 0.6500000
Epoch: 063, Train Loss: 0.4742332, Train Acc: 0.8851852, Test Acc: 0.6333333
Epoch: 064, Train Loss: 0.6258196, Train Acc: 0.7555556, Test Acc: 0.5500000
Epoch: 065, Train Loss: 0.3845657, Train Acc: 0.9092593, Test Acc: 0.6500000
Epoch: 066, Train Loss: 0.4091511, Train Acc: 0.8833333, Test Acc: 0.6166667
Epoch: 067, Train Loss: 0.5336679, Train Acc: 0.8148148, Test Acc: 0.5500000
Epoch: 068, Train Loss: 0.4657418, Train Acc: 0.8574074, Test Acc: 0.6000000
Epoch: 069, Train Loss: 0.3755933, Train Acc: 0.9166667, Test Acc: 0.6333333
Epoch: 070, Train Loss: 0.3586894, Train Acc: 0.8981481, Test Acc: 0.6333333
Epoch: 071, Train Loss: 0.3274718, Train Acc: 0.9148148, Test Acc: 0.6500000
Epoch: 072, Train Loss: 0.5069163, Train Acc: 0.8203704, Test Acc: 0.5500000
Epoch: 073, Train Loss: 0.3087435, Train Acc: 0.9259259, Test Acc: 0.7000000
Epoch: 074, Train Loss: 0.4042332, Train Acc: 0.8722222, Test Acc: 0.5833333
Epoch: 075, Train Loss: 0.2966473, Train Acc: 0.9296296, Test Acc: 0.6833333
Epoch: 076, Train Loss: 0.3634120, Train Acc: 0.8925926, Test Acc: 0.6000000
Epoch: 077, Train Loss: 0.3522759, Train Acc: 0.9111111, Test Acc: 0.6833333
Epoch: 078, Train Loss: 0.2663106, Train Acc: 0.9407407, Test Acc: 0.7000000
Epoch: 079, Train Loss: 0.4460236, Train Acc: 0.8333333, Test Acc: 0.5500000
Epoch: 080, Train Loss: 0.2363882, Train Acc: 0.9462963, Test Acc: 0.6833333
Epoch: 081, Train Loss: 0.1956352, Train Acc: 0.9611111, Test Acc: 0.7833333
Epoch: 082, Train Loss: 0.2108377, Train Acc: 0.9592593, Test Acc: 0.7666667
Epoch: 083, Train Loss: 0.1460563, Train Acc: 0.9814815, Test Acc: 0.7333333
Epoch: 084, Train Loss: 0.2229205, Train Acc: 0.9462963, Test Acc: 0.6500000
Epoch: 085, Train Loss: 0.1095169, Train Acc: 0.9944444, Test Acc: 0.7666667
Epoch: 086, Train Loss: 0.1882561, Train Acc: 0.9592593, Test Acc: 0.6833333
Epoch: 087, Train Loss: 0.1891219, Train Acc: 0.9629630, Test Acc: 0.6666667
Epoch: 088, Train Loss: 0.1814662, Train Acc: 0.9574074, Test Acc: 0.7500000
Epoch: 089, Train Loss: 0.2999111, Train Acc: 0.8814815, Test Acc: 0.6000000
Epoch: 090, Train Loss: 0.1085982, Train Acc: 0.9851852, Test Acc: 0.7333333
Epoch: 091, Train Loss: 0.1042304, Train Acc: 0.9925926, Test Acc: 0.7833333
Epoch: 092, Train Loss: 0.1460757, Train Acc: 0.9814815, Test Acc: 0.7166667
Epoch: 093, Train Loss: 0.1021661, Train Acc: 0.9870370, Test Acc: 0.7333333
Epoch: 094, Train Loss: 0.1577495, Train Acc: 0.9537037, Test Acc: 0.7000000
Epoch: 095, Train Loss: 0.1326860, Train Acc: 0.9685185, Test Acc: 0.7333333
Epoch: 096, Train Loss: 0.0710136, Train Acc: 0.9981481, Test Acc: 0.7666667
Epoch: 097, Train Loss: 0.0911299, Train Acc: 0.9944444, Test Acc: 0.7666667
Epoch: 098, Train Loss: 0.2513650, Train Acc: 0.9203704, Test Acc: 0.6000000
Epoch: 099, Train Loss: 0.0882653, Train Acc: 0.9833333, Test Acc: 0.7166667
Epoch: 100, Train Loss: 0.0717363, Train Acc: 0.9962963, Test Acc: 0.8000000
Epoch: 101, Train Loss: 0.0960838, Train Acc: 0.9925926, Test Acc: 0.7500000
Epoch: 102, Train Loss: 0.0624003, Train Acc: 0.9962963, Test Acc: 0.7833333
Epoch: 103, Train Loss: 0.0925170, Train Acc: 0.9870370, Test Acc: 0.6833333
Epoch: 104, Train Loss: 0.3013648, Train Acc: 0.9018519, Test Acc: 0.7166667
Epoch: 105, Train Loss: 0.0746647, Train Acc: 0.9907407, Test Acc: 0.7333333
Epoch: 106, Train Loss: 0.0553616, Train Acc: 0.9981481, Test Acc: 0.7166667
Epoch: 107, Train Loss: 0.0654596, Train Acc: 0.9944444, Test Acc: 0.7666667
Epoch: 108, Train Loss: 0.0602323, Train Acc: 0.9981481, Test Acc: 0.7333333
Epoch: 109, Train Loss: 0.1014164, Train Acc: 0.9814815, Test Acc: 0.7000000
Epoch: 110, Train Loss: 0.0666196, Train Acc: 0.9944444, Test Acc: 0.7500000
Epoch: 111, Train Loss: 0.1997056, Train Acc: 0.9407407, Test Acc: 0.6666667
Epoch: 112, Train Loss: 0.0599539, Train Acc: 0.9888889, Test Acc: 0.7166667
Epoch: 113, Train Loss: 0.0963569, Train Acc: 0.9759259, Test Acc: 0.6666667
Epoch: 114, Train Loss: 0.0380425, Train Acc: 0.9981481, Test Acc: 0.7500000
Epoch: 115, Train Loss: 0.1197471, Train Acc: 0.9666667, Test Acc: 0.6833333
Epoch: 116, Train Loss: 0.0408889, Train Acc: 0.9981481, Test Acc: 0.8000000
Epoch: 117, Train Loss: 0.0629927, Train Acc: 0.9944444, Test Acc: 0.7333333
Epoch: 118, Train Loss: 0.0615535, Train Acc: 0.9925926, Test Acc: 0.7166667
Epoch: 119, Train Loss: 0.0432932, Train Acc: 0.9981481, Test Acc: 0.7666667
Epoch: 120, Train Loss: 0.1751054, Train Acc: 0.9481481, Test Acc: 0.5833333
Epoch: 121, Train Loss: 0.0312663, Train Acc: 0.9981481, Test Acc: 0.7333333
Epoch: 122, Train Loss: 0.0296049, Train Acc: 0.9962963, Test Acc: 0.7833333
Epoch: 123, Train Loss: 0.0296792, Train Acc: 0.9981481, Test Acc: 0.7833333
Epoch: 124, Train Loss: 0.0270920, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 125, Train Loss: 0.0240733, Train Acc: 1.0000000, Test Acc: 0.7500000
Epoch: 126, Train Loss: 0.0377186, Train Acc: 0.9962963, Test Acc: 0.7833333
Epoch: 127, Train Loss: 0.0239513, Train Acc: 1.0000000, Test Acc: 0.7500000
Epoch: 128, Train Loss: 0.0281793, Train Acc: 0.9981481, Test Acc: 0.7500000
Epoch: 129, Train Loss: 0.0426449, Train Acc: 0.9962963, Test Acc: 0.8000000
Epoch: 130, Train Loss: 0.0297025, Train Acc: 1.0000000, Test Acc: 0.7500000
Epoch: 131, Train Loss: 0.0281289, Train Acc: 0.9981481, Test Acc: 0.7500000
Epoch: 132, Train Loss: 0.0234563, Train Acc: 1.0000000, Test Acc: 0.7500000
Epoch: 133, Train Loss: 0.0342422, Train Acc: 0.9981481, Test Acc: 0.7333333
Epoch: 134, Train Loss: 0.0382641, Train Acc: 0.9981481, Test Acc: 0.7166667
Epoch: 135, Train Loss: 0.0173669, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 136, Train Loss: 0.0264060, Train Acc: 1.0000000, Test Acc: 0.7500000
Epoch: 137, Train Loss: 0.0157418, Train Acc: 1.0000000, Test Acc: 0.7333333
Epoch: 138, Train Loss: 0.0308987, Train Acc: 0.9944444, Test Acc: 0.7166667
Epoch: 139, Train Loss: 0.0484007, Train Acc: 0.9925926, Test Acc: 0.7333333
Epoch: 140, Train Loss: 0.0122302, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 141, Train Loss: 0.0300587, Train Acc: 0.9962963, Test Acc: 0.7166667
Epoch: 142, Train Loss: 0.0192496, Train Acc: 0.9981481, Test Acc: 0.8166667
Epoch: 143, Train Loss: 0.0118109, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 144, Train Loss: 0.0165748, Train Acc: 0.9981481, Test Acc: 0.7333333
Epoch: 145, Train Loss: 0.0404740, Train Acc: 0.9944444, Test Acc: 0.6500000
Epoch: 146, Train Loss: 0.0128457, Train Acc: 1.0000000, Test Acc: 0.7333333
Epoch: 147, Train Loss: 0.0098038, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 148, Train Loss: 0.0183506, Train Acc: 1.0000000, Test Acc: 0.7500000
Epoch: 149, Train Loss: 0.0196651, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 150, Train Loss: 0.0194729, Train Acc: 1.0000000, Test Acc: 0.7333333
Epoch: 151, Train Loss: 0.0103995, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 152, Train Loss: 0.0425533, Train Acc: 0.9925926, Test Acc: 0.7333333
Epoch: 153, Train Loss: 0.0112665, Train Acc: 1.0000000, Test Acc: 0.7500000
Epoch: 154, Train Loss: 0.0165944, Train Acc: 0.9981481, Test Acc: 0.7500000
Epoch: 155, Train Loss: 0.0120457, Train Acc: 1.0000000, Test Acc: 0.7500000
Epoch: 156, Train Loss: 0.0165560, Train Acc: 1.0000000, Test Acc: 0.7333333
Epoch: 157, Train Loss: 0.0292175, Train Acc: 0.9981481, Test Acc: 0.7500000
Epoch: 158, Train Loss: 0.0171276, Train Acc: 0.9981481, Test Acc: 0.7500000
Epoch: 159, Train Loss: 0.0149440, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 160, Train Loss: 0.0100271, Train Acc: 1.0000000, Test Acc: 0.7833333
Epoch: 161, Train Loss: 0.0145122, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 162, Train Loss: 0.0093111, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 163, Train Loss: 0.0092689, Train Acc: 1.0000000, Test Acc: 0.7833333
Epoch: 164, Train Loss: 0.0091047, Train Acc: 1.0000000, Test Acc: 0.7833333
Epoch: 165, Train Loss: 0.0069968, Train Acc: 1.0000000, Test Acc: 0.7833333
Epoch: 166, Train Loss: 0.0081648, Train Acc: 1.0000000, Test Acc: 0.7833333
Epoch: 167, Train Loss: 0.0114179, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 168, Train Loss: 0.0075973, Train Acc: 1.0000000, Test Acc: 0.8000000
Epoch: 169, Train Loss: 0.0097922, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 170, Train Loss: 0.0118988, Train Acc: 0.9981481, Test Acc: 0.7500000
Epoch: 171, Train Loss: 0.0077963, Train Acc: 1.0000000, Test Acc: 0.7833333
Epoch: 172, Train Loss: 0.0075752, Train Acc: 1.0000000, Test Acc: 0.7833333
Epoch: 173, Train Loss: 0.0066777, Train Acc: 1.0000000, Test Acc: 0.7833333
Epoch: 174, Train Loss: 0.0064691, Train Acc: 1.0000000, Test Acc: 0.7833333
Epoch: 175, Train Loss: 0.0115300, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 176, Train Loss: 0.0107358, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 177, Train Loss: 0.0081099, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 178, Train Loss: 0.0076156, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 179, Train Loss: 0.0060453, Train Acc: 1.0000000, Test Acc: 0.8000000
Epoch: 180, Train Loss: 0.0072811, Train Acc: 1.0000000, Test Acc: 0.7833333
Epoch: 181, Train Loss: 0.0078105, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 182, Train Loss: 0.0074120, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 183, Train Loss: 0.0050807, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 184, Train Loss: 0.0045499, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 185, Train Loss: 0.0084812, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 186, Train Loss: 0.0126549, Train Acc: 1.0000000, Test Acc: 0.7500000
Epoch: 187, Train Loss: 0.0059137, Train Acc: 1.0000000, Test Acc: 0.7833333
Epoch: 188, Train Loss: 0.0088510, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 189, Train Loss: 0.0082751, Train Acc: 1.0000000, Test Acc: 0.7833333
Epoch: 190, Train Loss: 0.0056136, Train Acc: 1.0000000, Test Acc: 0.7833333
Epoch: 191, Train Loss: 0.0040682, Train Acc: 1.0000000, Test Acc: 0.7833333
Epoch: 192, Train Loss: 0.0039695, Train Acc: 1.0000000, Test Acc: 0.7833333
Epoch: 193, Train Loss: 0.0079143, Train Acc: 1.0000000, Test Acc: 0.7500000
Epoch: 194, Train Loss: 0.0078366, Train Acc: 1.0000000, Test Acc: 0.7500000
Epoch: 195, Train Loss: 0.0049192, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 196, Train Loss: 0.0036276, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 197, Train Loss: 0.0050724, Train Acc: 1.0000000, Test Acc: 0.7666667
Epoch: 198, Train Loss: 0.0066948, Train Acc: 1.0000000, Test Acc: 0.7500000
Epoch: 199, Train Loss: 0.0084226, Train Acc: 1.0000000, Test Acc: 0.7833333
