{'dataset_name': 'ENZYMES', 'basis': 'GSO', 'epsilon': [-0.1, -0.15, -0.2, -0.25, -0.3, -0.35, -0.4, -0.45, -0.5], 'power': [[4, 4], [4, 4], [4, 4], [4, 4], [4, 4], [4, 4], [4, 4], [4, 4], [4, 4]], 'seeds': [0], 'num_folds': 10, 'num_workers': 8, 'hyperparams': {'batch_size': 64, 'epochs': 151, 'learning_rate': 0.001, 'step_size': 50, 'decay_rate': 0.6}, 'architecture': {'nonlinear': 'ReLU', 'layers': 6, 'hidden': 256, 'pooling': 'X', 'dropout': 0}, 'commit_id': '5550c7a449f3b4116970d9d7caeb5ab686e3e08f', 'time_stamp': '1672760418', 'directory': '../../../../results_spectral_rotation/Try_A100/tu/ENZYMES/board/'}
{'dataset_name': 'ENZYMES', 'basis': 'GSO', 'epsilon': [-0.1, -0.15, -0.2, -0.25, -0.3, -0.35, -0.4, -0.45, -0.5], 'power': [[4, 4], [4, 4], [4, 4], [4, 4], [4, 4], [4, 4], [4, 4], [4, 4], [4, 4]], 'seeds': [0], 'num_folds': 10, 'num_workers': 8, 'hyperparams': {'batch_size': 64, 'epochs': 151, 'learning_rate': 0.001, 'step_size': 50, 'decay_rate': 0.6}, 'architecture': {'nonlinear': 'ReLU', 'layers': 6, 'hidden': 256, 'pooling': 'X', 'dropout': 0}, 'commit_id': '5550c7a449f3b4116970d9d7caeb5ab686e3e08f', 'time_stamp': 1672760420, 'directory': '../../../../results_spectral_rotation/Try_A100/tu/ENZYMES/board/', 'seed': 0}
Pre-process:   0%|          | 0/600 [00:00<?, ?it/s]Pre-process:  12%|█▏        | 71/600 [00:00<00:00, 708.62it/s]Pre-process:  24%|██▍       | 145/600 [00:00<00:00, 726.23it/s]Pre-process:  36%|███▋      | 219/600 [00:00<00:00, 730.61it/s]Pre-process:  49%|████▉     | 293/600 [00:00<00:00, 731.36it/s]Pre-process:  61%|██████    | 367/600 [00:00<00:00, 693.02it/s]Pre-process:  73%|███████▎  | 438/600 [00:00<00:00, 698.51it/s]Pre-process:  86%|████████▌ | 513/600 [00:00<00:00, 713.90it/s]Pre-process:  98%|█████████▊| 585/600 [00:00<00:00, 712.58it/s]Pre-process: 100%|██████████| 600/600 [00:00<00:00, 712.40it/s]
Basis total: 10
train_set : test_set = %d : %d 540 60
-------- FOLD0 DATASET=ENZYMES, COMMIT_ID=5550c7a449f3b4116970d9d7caeb5ab686e3e08f
#Params: 1332230
Epoch: 001, Train Loss: 6.8671113, Train Acc: 0.2185185, Test Acc: 0.2000000
Epoch: 002, Train Loss: 2.7362152, Train Acc: 0.2111111, Test Acc: 0.2000000
Epoch: 003, Train Loss: 1.8734338, Train Acc: 0.2685185, Test Acc: 0.2166667
Epoch: 004, Train Loss: 1.6861508, Train Acc: 0.3222222, Test Acc: 0.2666667
Epoch: 005, Train Loss: 1.9600386, Train Acc: 0.2685185, Test Acc: 0.2833333
Epoch: 006, Train Loss: 1.5638507, Train Acc: 0.3648148, Test Acc: 0.3166667
Epoch: 007, Train Loss: 1.4465194, Train Acc: 0.4462963, Test Acc: 0.3666667
Epoch: 008, Train Loss: 1.4660404, Train Acc: 0.4759259, Test Acc: 0.4000000
Epoch: 009, Train Loss: 1.3691697, Train Acc: 0.5092593, Test Acc: 0.4833333
Epoch: 010, Train Loss: 1.4959568, Train Acc: 0.3759259, Test Acc: 0.3000000
Epoch: 011, Train Loss: 1.3562249, Train Acc: 0.4351852, Test Acc: 0.3666667
Epoch: 012, Train Loss: 1.3590517, Train Acc: 0.5166667, Test Acc: 0.4000000
Epoch: 013, Train Loss: 1.3013250, Train Acc: 0.4870370, Test Acc: 0.4000000
Epoch: 014, Train Loss: 1.2333373, Train Acc: 0.5518519, Test Acc: 0.4166667
Epoch: 015, Train Loss: 1.2714909, Train Acc: 0.5500000, Test Acc: 0.4333333
Epoch: 016, Train Loss: 1.1106646, Train Acc: 0.6407407, Test Acc: 0.5166667
Epoch: 017, Train Loss: 1.0130307, Train Acc: 0.7277778, Test Acc: 0.5333333
Epoch: 018, Train Loss: 0.9486782, Train Acc: 0.7611111, Test Acc: 0.6000000
Epoch: 019, Train Loss: 0.9074584, Train Acc: 0.7222222, Test Acc: 0.5333333
Epoch: 020, Train Loss: 0.8758327, Train Acc: 0.7444444, Test Acc: 0.6000000
Epoch: 021, Train Loss: 0.9566976, Train Acc: 0.6388889, Test Acc: 0.4333333
Epoch: 022, Train Loss: 0.7992779, Train Acc: 0.7518519, Test Acc: 0.5000000
Epoch: 023, Train Loss: 0.9040399, Train Acc: 0.6722222, Test Acc: 0.4500000
Epoch: 024, Train Loss: 0.9258707, Train Acc: 0.6685185, Test Acc: 0.5333333
Epoch: 025, Train Loss: 1.0972823, Train Acc: 0.5203704, Test Acc: 0.3833333
Epoch: 026, Train Loss: 0.8447026, Train Acc: 0.7074074, Test Acc: 0.4833333
Epoch: 027, Train Loss: 0.7298522, Train Acc: 0.7759259, Test Acc: 0.6333333
Epoch: 028, Train Loss: 0.8957277, Train Acc: 0.6666667, Test Acc: 0.4500000
Epoch: 029, Train Loss: 0.7854421, Train Acc: 0.6925926, Test Acc: 0.5333333
Epoch: 030, Train Loss: 0.6058246, Train Acc: 0.8148148, Test Acc: 0.5833333
Epoch: 031, Train Loss: 0.9640492, Train Acc: 0.6666667, Test Acc: 0.4666667
Epoch: 032, Train Loss: 0.5447687, Train Acc: 0.8074074, Test Acc: 0.5166667
Epoch: 033, Train Loss: 0.5179028, Train Acc: 0.8296296, Test Acc: 0.6000000
Epoch: 034, Train Loss: 0.4976940, Train Acc: 0.8462963, Test Acc: 0.5833333
Epoch: 035, Train Loss: 0.3212861, Train Acc: 0.9462963, Test Acc: 0.6333333
Epoch: 036, Train Loss: 0.4440516, Train Acc: 0.8666667, Test Acc: 0.6000000
Epoch: 037, Train Loss: 0.3679080, Train Acc: 0.8851852, Test Acc: 0.5500000
Epoch: 038, Train Loss: 0.2542470, Train Acc: 0.9462963, Test Acc: 0.6500000
Epoch: 039, Train Loss: 0.3796198, Train Acc: 0.8648148, Test Acc: 0.5000000
Epoch: 040, Train Loss: 0.3105162, Train Acc: 0.9055556, Test Acc: 0.5166667
Epoch: 041, Train Loss: 0.2440451, Train Acc: 0.9462963, Test Acc: 0.5833333
Epoch: 042, Train Loss: 0.1818205, Train Acc: 0.9666667, Test Acc: 0.6833333
Epoch: 043, Train Loss: 0.3455816, Train Acc: 0.8833333, Test Acc: 0.6166667
Epoch: 044, Train Loss: 0.2589913, Train Acc: 0.9166667, Test Acc: 0.6166667
Epoch: 045, Train Loss: 0.1502556, Train Acc: 0.9796296, Test Acc: 0.7000000
Epoch: 046, Train Loss: 0.2048476, Train Acc: 0.9500000, Test Acc: 0.6333333
Epoch: 047, Train Loss: 0.1120777, Train Acc: 0.9944444, Test Acc: 0.6333333
Epoch: 048, Train Loss: 0.9634726, Train Acc: 0.6555556, Test Acc: 0.4166667
Epoch: 049, Train Loss: 0.4128979, Train Acc: 0.8518519, Test Acc: 0.5666667
Epoch: 050, Train Loss: 1.2664161, Train Acc: 0.5814815, Test Acc: 0.3833333
Epoch: 051, Train Loss: 0.0840131, Train Acc: 0.9981481, Test Acc: 0.6666667
Epoch: 052, Train Loss: 0.0666750, Train Acc: 0.9981481, Test Acc: 0.7166667
Epoch: 053, Train Loss: 0.0542899, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 054, Train Loss: 0.0386166, Train Acc: 1.0000000, Test Acc: 0.6833333
Epoch: 055, Train Loss: 0.0392008, Train Acc: 1.0000000, Test Acc: 0.7500000
Epoch: 056, Train Loss: 0.0288105, Train Acc: 1.0000000, Test Acc: 0.7333333
Epoch: 057, Train Loss: 0.0219814, Train Acc: 1.0000000, Test Acc: 0.7000000
Epoch: 058, Train Loss: 0.0185441, Train Acc: 1.0000000, Test Acc: 0.7000000
Epoch: 059, Train Loss: 0.0162821, Train Acc: 1.0000000, Test Acc: 0.7333333
Epoch: 060, Train Loss: 0.0160234, Train Acc: 1.0000000, Test Acc: 0.7000000
Epoch: 061, Train Loss: 0.0122145, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 062, Train Loss: 0.0122037, Train Acc: 1.0000000, Test Acc: 0.7000000
Epoch: 063, Train Loss: 0.0109369, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 064, Train Loss: 0.0098850, Train Acc: 1.0000000, Test Acc: 0.7000000
Epoch: 065, Train Loss: 0.0098359, Train Acc: 1.0000000, Test Acc: 0.7333333
Epoch: 066, Train Loss: 0.0092744, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 067, Train Loss: 0.0086193, Train Acc: 1.0000000, Test Acc: 0.7333333
Epoch: 068, Train Loss: 0.0078654, Train Acc: 1.0000000, Test Acc: 0.7000000
Epoch: 069, Train Loss: 0.0078382, Train Acc: 1.0000000, Test Acc: 0.7333333
Epoch: 070, Train Loss: 0.0075034, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 071, Train Loss: 0.0078062, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 072, Train Loss: 0.0071286, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 073, Train Loss: 0.0068990, Train Acc: 1.0000000, Test Acc: 0.7333333
Epoch: 074, Train Loss: 0.0061640, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 075, Train Loss: 0.0059139, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 076, Train Loss: 0.0057799, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 077, Train Loss: 0.0055351, Train Acc: 1.0000000, Test Acc: 0.7333333
Epoch: 078, Train Loss: 0.0052006, Train Acc: 1.0000000, Test Acc: 0.7000000
Epoch: 079, Train Loss: 0.0050904, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 080, Train Loss: 0.0054377, Train Acc: 1.0000000, Test Acc: 0.7000000
Epoch: 081, Train Loss: 0.0054596, Train Acc: 1.0000000, Test Acc: 0.7500000
Epoch: 082, Train Loss: 0.0047736, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 083, Train Loss: 0.0046790, Train Acc: 1.0000000, Test Acc: 0.7000000
Epoch: 084, Train Loss: 0.0042798, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 085, Train Loss: 0.0044023, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 086, Train Loss: 0.0043487, Train Acc: 1.0000000, Test Acc: 0.7500000
Epoch: 087, Train Loss: 0.0038766, Train Acc: 1.0000000, Test Acc: 0.7000000
Epoch: 088, Train Loss: 0.0041903, Train Acc: 1.0000000, Test Acc: 0.7000000
Epoch: 089, Train Loss: 0.0102686, Train Acc: 1.0000000, Test Acc: 0.7500000
Epoch: 090, Train Loss: 0.0066266, Train Acc: 1.0000000, Test Acc: 0.6666667
Epoch: 091, Train Loss: 0.0040332, Train Acc: 1.0000000, Test Acc: 0.6666667
Epoch: 092, Train Loss: 0.0035145, Train Acc: 1.0000000, Test Acc: 0.7333333
Epoch: 093, Train Loss: 0.0033508, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 094, Train Loss: 0.0031298, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 095, Train Loss: 0.0033980, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 096, Train Loss: 0.0031386, Train Acc: 1.0000000, Test Acc: 0.7333333
Epoch: 097, Train Loss: 0.0030184, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 098, Train Loss: 0.0027596, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 099, Train Loss: 0.0027196, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 100, Train Loss: 0.0026044, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 101, Train Loss: 0.0024747, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 102, Train Loss: 0.0025550, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 103, Train Loss: 0.0024380, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 104, Train Loss: 0.0024468, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 105, Train Loss: 0.0023536, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 106, Train Loss: 0.0022317, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 107, Train Loss: 0.0021551, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 108, Train Loss: 0.0021398, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 109, Train Loss: 0.0021028, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 110, Train Loss: 0.0021888, Train Acc: 1.0000000, Test Acc: 0.7166667
Epoch: 111, Train Loss: 0.0021450, Train Acc: 1.0000000, Test Acc: 0.7166667
