ts_fk_algo_hp,seed,test,valid,best_val_epoch,best_train,min_train_loss
"fc09bf8_1GSOE:-0.1,-0.3:P::1,4:,:1,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671717413_S0",0,0.06963903177529573,0.08848519157618284,205,0.004132387054799374,0.008316173698681935
"fc09bf8_1GSOE:-0.1,-0.3:P::1,4:,:1,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671724158_S1",1,0.07103457301855087,0.08145176316611469,289,0.006993774280165601,0.011259650663253228
"fc09bf8_1GSOE:-0.1,-0.3:P::1,4:,:1,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671731459_S2",2,0.06542369932867587,0.08793791360221803,203,0.00380162749392022,0.00774532894657296
"fc09bf8_1GSOE:-0.1,-0.3:P::1,4:,:1,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671737617_S3",3,0.0681054606102407,0.08262992184609175,222,0.0037130608763189833,0.0080789798680859
"fc09bf8_1GSOE:-0.1,-0.3:P::1,4:,:1,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671744028_S4",4,0.06322926096618176,0.0852294999640435,227,0.004040500301879587,0.007881858759814767
,,0.06748640513978899_0.0028278811213113164,0.08514685803093017_0.002790339963840239,,,
