ts_fk_algo_hp,seed,test,valid,best_val_epoch,best_train,min_train_loss
"fc09bf8_1GSOE:0,-0.1:P::1,3:,:1,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671721978_S0",0,0.06793232378549874,0.0842657967004925,219,0.004172992140683494,0.00829461833557031
"fc09bf8_1GSOE:0,-0.1:P::1,3:,:1,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671729197_S1",1,0.06894810707308352,0.08549387706443667,318,0.003813428796863385,0.007889370146284626
"fc09bf8_1GSOE:0,-0.1:P::1,3:,:1,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671735731_S2",2,0.06864574109204113,0.0854653415735811,297,0.0062883952751186245,0.01008699082466922
"fc09bf8_1GSOE:0,-0.1:P::1,3:,:1,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671741967_S3",3,0.06613934901542962,0.08139210660010576,243,0.004141937394086627,0.007913636779234668
"fc09bf8_1GSOE:0,-0.1:P::1,3:,:1,4::D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1671747875_S4",4,0.06701406673528254,0.08307826495729387,229,0.004546764530656729,0.0078953827292344
,,0.06773591754026712_0.0010397939614324558,0.08393907737918198_0.0015544573421252504,,,
