ts_fk_algo_hp,seed,test,valid,best_val_epoch,best_train,min_train_loss
"fc09bf8_1GSOE:0,-0.1,-0.3:P:1,1,1:D_6_160_0.001_5:40,75,110,145,180,215,250,305,340:0.6B64W4/T1672037493_S0",0,0.1633624150417745,0.16726195672526956,312,0.011276132685197577,0.019370940312221172
,,0.1633624150417745_0.0,0.16726195672526956_0.0,,,
