{'dataset_name': 'PTC_MR', 'basis': 'SPA', 'epsilon': [0, -0.2], 'power': [[1, 4], [1, 4]], 'seeds': [0], 'num_folds': 10, 'num_workers': 4, 'hyperparams': {'batch_size': 64, 'epochs': 151, 'learning_rate': 0.001, 'step_size': 30, 'decay_rate': 0.65}, 'architecture': {'nonlinear': 'ReLU', 'layers': 6, 'hidden': 128, 'pooling': 'X', 'dropout': 0}, 'commit_id': '10d24c73942a949ca50a8b18b8a405385ad99dc2', 'time_stamp': '1672668598', 'directory': '../../../../results_spectral_rotation/Try_A100/tu/PTC_MR/board/'}
{'dataset_name': 'PTC_MR', 'basis': 'SPA', 'epsilon': [0, -0.2], 'power': [[1, 4], [1, 4]], 'seeds': [0], 'num_folds': 10, 'num_workers': 4, 'hyperparams': {'batch_size': 64, 'epochs': 151, 'learning_rate': 0.001, 'step_size': 30, 'decay_rate': 0.65}, 'architecture': {'nonlinear': 'ReLU', 'layers': 6, 'hidden': 128, 'pooling': 'X', 'dropout': 0}, 'commit_id': '10d24c73942a949ca50a8b18b8a405385ad99dc2', 'time_stamp': 1672668600, 'directory': '../../../../results_spectral_rotation/Try_A100/tu/PTC_MR/board/', 'seed': 0}
Pre-process:   0%|          | 0/344 [00:00<?, ?it/s]Pre-process:  28%|██▊       | 95/344 [00:00<00:00, 947.14it/s]Pre-process:  56%|█████▋    | 194/344 [00:00<00:00, 967.41it/s]Pre-process:  85%|████████▌ | 293/344 [00:00<00:00, 975.18it/s]Pre-process: 100%|██████████| 344/344 [00:00<00:00, 973.82it/s]
Basis total: 9
train_set : test_set = %d : %d 309 35
-------- FOLD0 DATASET=PTC_MR, COMMIT_ID=10d24c73942a949ca50a8b18b8a405385ad99dc2
#Params: 419331
Epoch: 001, Train Loss: 0.9640854, Train Acc: 0.5598706, Test Acc: 0.5428571
Epoch: 002, Train Loss: 0.8329081, Train Acc: 0.5631068, Test Acc: 0.5714286
Epoch: 003, Train Loss: 0.7629300, Train Acc: 0.5695793, Test Acc: 0.5714286
Epoch: 004, Train Loss: 0.6971613, Train Acc: 0.5987055, Test Acc: 0.6000000
Epoch: 005, Train Loss: 0.7240098, Train Acc: 0.6407767, Test Acc: 0.5428571
Epoch: 006, Train Loss: 0.6794287, Train Acc: 0.6019417, Test Acc: 0.5714286
Epoch: 007, Train Loss: 0.6625738, Train Acc: 0.5954693, Test Acc: 0.6000000
Epoch: 008, Train Loss: 0.6874690, Train Acc: 0.6375405, Test Acc: 0.6000000
Epoch: 009, Train Loss: 0.7209375, Train Acc: 0.6245955, Test Acc: 0.6000000
Epoch: 010, Train Loss: 0.8094300, Train Acc: 0.6893204, Test Acc: 0.4285714
Epoch: 011, Train Loss: 0.7402608, Train Acc: 0.6472492, Test Acc: 0.4857143
Epoch: 012, Train Loss: 0.7064025, Train Acc: 0.6051780, Test Acc: 0.6000000
Epoch: 013, Train Loss: 0.6380469, Train Acc: 0.6504854, Test Acc: 0.5714286
Epoch: 014, Train Loss: 0.5952564, Train Acc: 0.6925566, Test Acc: 0.5428571
Epoch: 015, Train Loss: 0.6092171, Train Acc: 0.6634304, Test Acc: 0.6000000
Epoch: 016, Train Loss: 0.7610275, Train Acc: 0.5857605, Test Acc: 0.5428571
Epoch: 017, Train Loss: 0.5722066, Train Acc: 0.7281553, Test Acc: 0.6285714
Epoch: 018, Train Loss: 0.5225782, Train Acc: 0.7540453, Test Acc: 0.6571429
Epoch: 019, Train Loss: 0.6902380, Train Acc: 0.6925566, Test Acc: 0.5428571
Epoch: 020, Train Loss: 0.7792939, Train Acc: 0.7184466, Test Acc: 0.6285714
Epoch: 021, Train Loss: 0.5397101, Train Acc: 0.7184466, Test Acc: 0.5714286
Epoch: 022, Train Loss: 0.6720870, Train Acc: 0.6796117, Test Acc: 0.4571429
Epoch: 023, Train Loss: 0.5548738, Train Acc: 0.6990291, Test Acc: 0.5428571
Epoch: 024, Train Loss: 0.5634080, Train Acc: 0.6828479, Test Acc: 0.6285714
Epoch: 025, Train Loss: 0.4565002, Train Acc: 0.7508091, Test Acc: 0.6285714
Epoch: 026, Train Loss: 0.5336129, Train Acc: 0.7249191, Test Acc: 0.6000000
Epoch: 027, Train Loss: 0.5533953, Train Acc: 0.7443366, Test Acc: 0.6285714
Epoch: 028, Train Loss: 0.7341898, Train Acc: 0.6699029, Test Acc: 0.4857143
Epoch: 029, Train Loss: 0.4877643, Train Acc: 0.7572816, Test Acc: 0.5142857
Epoch: 030, Train Loss: 0.5027633, Train Acc: 0.7669903, Test Acc: 0.6285714
Epoch: 031, Train Loss: 0.6558908, Train Acc: 0.6472492, Test Acc: 0.5714286
Epoch: 032, Train Loss: 0.5537669, Train Acc: 0.7313916, Test Acc: 0.5428571
Epoch: 033, Train Loss: 0.4543648, Train Acc: 0.7734628, Test Acc: 0.5142857
Epoch: 034, Train Loss: 0.4161790, Train Acc: 0.8058252, Test Acc: 0.6000000
Epoch: 035, Train Loss: 0.4741453, Train Acc: 0.8058252, Test Acc: 0.6285714
Epoch: 036, Train Loss: 0.6481687, Train Acc: 0.7281553, Test Acc: 0.6857143
Epoch: 037, Train Loss: 0.6431724, Train Acc: 0.6925566, Test Acc: 0.6000000
Epoch: 038, Train Loss: 0.4037767, Train Acc: 0.8155340, Test Acc: 0.6000000
Epoch: 039, Train Loss: 0.4674882, Train Acc: 0.7961165, Test Acc: 0.5714286
Epoch: 040, Train Loss: 0.5217229, Train Acc: 0.7928803, Test Acc: 0.5142857
Epoch: 041, Train Loss: 0.5553862, Train Acc: 0.7605178, Test Acc: 0.5428571
Epoch: 042, Train Loss: 0.3162077, Train Acc: 0.8576052, Test Acc: 0.6000000
Epoch: 043, Train Loss: 0.3979601, Train Acc: 0.8220065, Test Acc: 0.5142857
Epoch: 044, Train Loss: 0.4586377, Train Acc: 0.7993528, Test Acc: 0.6857143
Epoch: 045, Train Loss: 0.3936462, Train Acc: 0.8220065, Test Acc: 0.6285714
Epoch: 046, Train Loss: 0.3821798, Train Acc: 0.8187702, Test Acc: 0.6000000
Epoch: 047, Train Loss: 0.2619297, Train Acc: 0.8996764, Test Acc: 0.6857143
Epoch: 048, Train Loss: 0.3128856, Train Acc: 0.8414239, Test Acc: 0.4857143
Epoch: 049, Train Loss: 0.3868793, Train Acc: 0.8349515, Test Acc: 0.6000000
Epoch: 050, Train Loss: 0.2861444, Train Acc: 0.8381877, Test Acc: 0.6000000
Epoch: 051, Train Loss: 0.4968515, Train Acc: 0.8025890, Test Acc: 0.6000000
Epoch: 052, Train Loss: 0.8747615, Train Acc: 0.7022654, Test Acc: 0.6285714
Epoch: 053, Train Loss: 0.5776723, Train Acc: 0.8090615, Test Acc: 0.6571429
Epoch: 054, Train Loss: 0.9268018, Train Acc: 0.7443366, Test Acc: 0.5714286
Epoch: 055, Train Loss: 0.5254150, Train Acc: 0.7896440, Test Acc: 0.6857143
Epoch: 056, Train Loss: 0.4134965, Train Acc: 0.8608414, Test Acc: 0.6571429
Epoch: 057, Train Loss: 0.4075709, Train Acc: 0.8284790, Test Acc: 0.6000000
Epoch: 058, Train Loss: 0.3546741, Train Acc: 0.8543689, Test Acc: 0.6000000
Epoch: 059, Train Loss: 0.4535155, Train Acc: 0.8478964, Test Acc: 0.5714286
Epoch: 060, Train Loss: 0.5103906, Train Acc: 0.8058252, Test Acc: 0.6000000
