{'dataset_name': 'PTC_MR', 'basis': 'SPA', 'epsilon': [-0.4], 'power': [[1, 8]], 'seeds': [0], 'num_folds': 10, 'num_workers': 4, 'hyperparams': {'batch_size': 64, 'epochs': 151, 'learning_rate': 0.001, 'step_size': 30, 'decay_rate': 0.65}, 'architecture': {'nonlinear': 'GELU', 'layers': 6, 'hidden': 128, 'pooling': 'X', 'dropout': 0}, 'commit_id': '10d24c73942a949ca50a8b18b8a405385ad99dc2', 'time_stamp': '1672671882', 'directory': '../../../../results_spectral_rotation/Try_A100/tu/PTC_MR/board/'}
{'dataset_name': 'PTC_MR', 'basis': 'SPA', 'epsilon': [-0.4], 'power': [[1, 8]], 'seeds': [0], 'num_folds': 10, 'num_workers': 4, 'hyperparams': {'batch_size': 64, 'epochs': 151, 'learning_rate': 0.001, 'step_size': 30, 'decay_rate': 0.65}, 'architecture': {'nonlinear': 'GELU', 'layers': 6, 'hidden': 128, 'pooling': 'X', 'dropout': 0}, 'commit_id': '10d24c73942a949ca50a8b18b8a405385ad99dc2', 'time_stamp': 1672671883, 'directory': '../../../../results_spectral_rotation/Try_A100/tu/PTC_MR/board/', 'seed': 0}
Pre-process:   0%|          | 0/344 [00:00<?, ?it/s]Pre-process:  28%|██▊       | 96/344 [00:00<00:00, 954.70it/s]Pre-process:  57%|█████▋    | 195/344 [00:00<00:00, 970.32it/s]Pre-process:  86%|████████▌ | 295/344 [00:00<00:00, 980.72it/s]Pre-process: 100%|██████████| 344/344 [00:00<00:00, 979.41it/s]
Basis total: 9
train_set : test_set = %d : %d 309 35
-------- FOLD0 DATASET=PTC_MR, COMMIT_ID=10d24c73942a949ca50a8b18b8a405385ad99dc2
#Params: 337923
Epoch: 001, Train Loss: 1.0916519, Train Acc: 0.5566343, Test Acc: 0.5428571
Epoch: 002, Train Loss: 1.0571572, Train Acc: 0.5598706, Test Acc: 0.5428571
Epoch: 003, Train Loss: 0.9460960, Train Acc: 0.5598706, Test Acc: 0.5428571
Epoch: 004, Train Loss: 0.8358657, Train Acc: 0.5598706, Test Acc: 0.5428571
Epoch: 005, Train Loss: 0.7593336, Train Acc: 0.5598706, Test Acc: 0.5428571
Epoch: 006, Train Loss: 0.7240438, Train Acc: 0.5857605, Test Acc: 0.6000000
Epoch: 007, Train Loss: 0.6974863, Train Acc: 0.5857605, Test Acc: 0.5428571
Epoch: 008, Train Loss: 0.6919753, Train Acc: 0.5598706, Test Acc: 0.5428571
Epoch: 009, Train Loss: 0.6481108, Train Acc: 0.6116505, Test Acc: 0.6000000
Epoch: 010, Train Loss: 0.6230297, Train Acc: 0.6731392, Test Acc: 0.4285714
Epoch: 011, Train Loss: 0.5681941, Train Acc: 0.7313916, Test Acc: 0.4857143
Epoch: 012, Train Loss: 0.5239818, Train Acc: 0.7216828, Test Acc: 0.4571429
Epoch: 013, Train Loss: 0.4889057, Train Acc: 0.7734628, Test Acc: 0.5428571
Epoch: 014, Train Loss: 0.4798460, Train Acc: 0.7669903, Test Acc: 0.6285714
Epoch: 015, Train Loss: 0.5348284, Train Acc: 0.7152104, Test Acc: 0.6285714
Epoch: 016, Train Loss: 0.4767602, Train Acc: 0.7540453, Test Acc: 0.5428571
Epoch: 017, Train Loss: 0.8080024, Train Acc: 0.6148867, Test Acc: 0.4285714
Epoch: 018, Train Loss: 0.6308911, Train Acc: 0.7055016, Test Acc: 0.6285714
Epoch: 019, Train Loss: 0.4301535, Train Acc: 0.7702265, Test Acc: 0.5142857
Epoch: 020, Train Loss: 0.3879932, Train Acc: 0.7961165, Test Acc: 0.6000000
Epoch: 021, Train Loss: 0.3231030, Train Acc: 0.8543689, Test Acc: 0.5428571
Epoch: 022, Train Loss: 0.3311185, Train Acc: 0.8446602, Test Acc: 0.5714286
Epoch: 023, Train Loss: 0.2957387, Train Acc: 0.8705502, Test Acc: 0.5428571
Epoch: 024, Train Loss: 0.3958161, Train Acc: 0.8090615, Test Acc: 0.5714286
Epoch: 025, Train Loss: 0.3148410, Train Acc: 0.8511327, Test Acc: 0.5428571
Epoch: 026, Train Loss: 0.3113377, Train Acc: 0.8478964, Test Acc: 0.5142857
Epoch: 027, Train Loss: 0.3455610, Train Acc: 0.8446602, Test Acc: 0.6285714
Epoch: 028, Train Loss: 0.2580329, Train Acc: 0.8770227, Test Acc: 0.5142857
Epoch: 029, Train Loss: 0.2796962, Train Acc: 0.8705502, Test Acc: 0.5428571
Epoch: 030, Train Loss: 0.2406487, Train Acc: 0.8770227, Test Acc: 0.5428571
Epoch: 031, Train Loss: 0.3145756, Train Acc: 0.8608414, Test Acc: 0.5142857
Epoch: 032, Train Loss: 0.2564295, Train Acc: 0.8932039, Test Acc: 0.6000000
Epoch: 033, Train Loss: 0.1629629, Train Acc: 0.9352751, Test Acc: 0.5142857
Epoch: 034, Train Loss: 0.2400580, Train Acc: 0.8964401, Test Acc: 0.5142857
Epoch: 035, Train Loss: 0.1692143, Train Acc: 0.9385113, Test Acc: 0.5714286
Epoch: 036, Train Loss: 0.1464894, Train Acc: 0.9449838, Test Acc: 0.6285714
Epoch: 037, Train Loss: 0.1238199, Train Acc: 0.9482201, Test Acc: 0.5714286
Epoch: 038, Train Loss: 0.1337983, Train Acc: 0.9482201, Test Acc: 0.5714286
Epoch: 039, Train Loss: 0.1105945, Train Acc: 0.9546926, Test Acc: 0.5142857
Epoch: 040, Train Loss: 0.1002076, Train Acc: 0.9676375, Test Acc: 0.6000000
Epoch: 041, Train Loss: 0.0911920, Train Acc: 0.9741100, Test Acc: 0.6571429
Epoch: 042, Train Loss: 0.1147792, Train Acc: 0.9611650, Test Acc: 0.5714286
Epoch: 043, Train Loss: 0.1910774, Train Acc: 0.9029126, Test Acc: 0.5428571
Epoch: 044, Train Loss: 0.1949458, Train Acc: 0.9255663, Test Acc: 0.5714286
Epoch: 045, Train Loss: 0.1351177, Train Acc: 0.9449838, Test Acc: 0.6285714
Epoch: 046, Train Loss: 0.2347731, Train Acc: 0.8964401, Test Acc: 0.5428571
Epoch: 047, Train Loss: 0.0863913, Train Acc: 0.9708738, Test Acc: 0.5714286
Epoch: 048, Train Loss: 0.0804720, Train Acc: 0.9773463, Test Acc: 0.6000000
Epoch: 049, Train Loss: 0.0640180, Train Acc: 0.9838188, Test Acc: 0.6000000
Epoch: 050, Train Loss: 0.0578173, Train Acc: 0.9838188, Test Acc: 0.6000000
Epoch: 051, Train Loss: 0.0530987, Train Acc: 0.9805825, Test Acc: 0.5714286
Epoch: 052, Train Loss: 0.0500840, Train Acc: 0.9838188, Test Acc: 0.6000000
Epoch: 053, Train Loss: 0.0507611, Train Acc: 0.9870550, Test Acc: 0.6000000
Epoch: 054, Train Loss: 0.0423673, Train Acc: 0.9838188, Test Acc: 0.6000000
Epoch: 055, Train Loss: 0.0503133, Train Acc: 0.9773463, Test Acc: 0.6000000
Epoch: 056, Train Loss: 0.0713380, Train Acc: 0.9773463, Test Acc: 0.6571429
Epoch: 057, Train Loss: 0.0752967, Train Acc: 0.9741100, Test Acc: 0.6000000
Epoch: 058, Train Loss: 0.0536262, Train Acc: 0.9773463, Test Acc: 0.5714286
Epoch: 059, Train Loss: 0.0832366, Train Acc: 0.9676375, Test Acc: 0.6571429
Epoch: 060, Train Loss: 0.0681039, Train Acc: 0.9708738, Test Acc: 0.6285714
Epoch: 061, Train Loss: 0.0390313, Train Acc: 0.9870550, Test Acc: 0.6571429
Epoch: 062, Train Loss: 0.0520081, Train Acc: 0.9773463, Test Acc: 0.6285714
Epoch: 063, Train Loss: 0.0398568, Train Acc: 0.9838188, Test Acc: 0.6000000
Epoch: 064, Train Loss: 0.0337035, Train Acc: 0.9870550, Test Acc: 0.6000000
Epoch: 065, Train Loss: 0.0472991, Train Acc: 0.9805825, Test Acc: 0.5714286
