{'dataset_name': 'NCI1', 'basis': 'GSO', 'epsilon': [-0.2, -0.25], 'power': [[1, 5], [1, 5]], 'seeds': [0], 'num_folds': 10, 'num_workers': 8, 'hyperparams': {'batch_size': 64, 'epochs': 301, 'learning_rate': 0.001, 'step_size': 50, 'decay_rate': 0.6}, 'architecture': {'nonlinear': 'GELU', 'layers': 6, 'hidden': 256, 'pooling': 'X', 'dropout': 0}, 'commit_id': '8d6fbbcfecea9de1bee36503ea2561b14c343bf8', 'time_stamp': '1673334779', 'directory': '../../../../results_spectral_rotation/Try_A100/tu/NCI1/board/'}
{'dataset_name': 'NCI1', 'basis': 'GSO', 'epsilon': [-0.2, -0.25], 'power': [[1, 5], [1, 5]], 'seeds': [0], 'num_folds': 10, 'num_workers': 8, 'hyperparams': {'batch_size': 64, 'epochs': 301, 'learning_rate': 0.001, 'step_size': 50, 'decay_rate': 0.6}, 'architecture': {'nonlinear': 'GELU', 'layers': 6, 'hidden': 256, 'pooling': 'X', 'dropout': 0}, 'commit_id': '8d6fbbcfecea9de1bee36503ea2561b14c343bf8', 'time_stamp': 1673334780, 'directory': '../../../../results_spectral_rotation/Try_A100/tu/NCI1/board/', 'seed': 0}
Pre-process:   0%|          | 0/4110 [00:00<?, ?it/s]Pre-process:   2%|▏         | 92/4110 [00:00<00:04, 913.12it/s]Pre-process:   5%|▍         | 186/4110 [00:00<00:04, 926.12it/s]Pre-process:   7%|▋         | 281/4110 [00:00<00:04, 932.91it/s]Pre-process:   9%|▉         | 376/4110 [00:00<00:03, 938.21it/s]Pre-process:  11%|█▏        | 471/4110 [00:00<00:03, 941.99it/s]Pre-process:  14%|█▍        | 567/4110 [00:00<00:03, 945.08it/s]Pre-process:  16%|█▌        | 662/4110 [00:00<00:03, 919.22it/s]Pre-process:  18%|█▊        | 756/4110 [00:00<00:03, 925.27it/s]Pre-process:  21%|██        | 850/4110 [00:00<00:03, 927.43it/s]Pre-process:  23%|██▎       | 943/4110 [00:01<00:03, 913.45it/s]Pre-process:  25%|██▌       | 1035/4110 [00:01<00:03, 882.65it/s]Pre-process:  27%|██▋       | 1125/4110 [00:01<00:03, 885.01it/s]Pre-process:  30%|██▉       | 1217/4110 [00:01<00:03, 894.21it/s]Pre-process:  32%|███▏      | 1312/4110 [00:01<00:03, 909.51it/s]Pre-process:  34%|███▍      | 1407/4110 [00:01<00:02, 920.98it/s]Pre-process:  37%|███▋      | 1504/4110 [00:01<00:02, 933.21it/s]Pre-process:  39%|███▉      | 1600/4110 [00:01<00:02, 940.27it/s]Pre-process:  41%|████▏     | 1696/4110 [00:01<00:02, 942.32it/s]Pre-process:  44%|████▎     | 1792/4110 [00:01<00:02, 946.82it/s]Pre-process:  46%|████▌     | 1887/4110 [00:02<00:02, 928.69it/s]Pre-process:  48%|████▊     | 1980/4110 [00:02<00:02, 892.56it/s]Pre-process:  50%|█████     | 2070/4110 [00:02<00:02, 865.83it/s]Pre-process:  52%|█████▏    | 2157/4110 [00:02<00:02, 861.73it/s]Pre-process:  55%|█████▍    | 2244/4110 [00:02<00:02, 860.49it/s]Pre-process:  57%|█████▋    | 2332/4110 [00:02<00:02, 864.53it/s]Pre-process:  59%|█████▉    | 2425/4110 [00:02<00:01, 883.59it/s]Pre-process:  61%|██████    | 2514/4110 [00:02<00:01, 883.36it/s]Pre-process:  64%|██████▎   | 2610/4110 [00:02<00:01, 903.33it/s]Pre-process:  66%|██████▌   | 2703/4110 [00:02<00:01, 908.77it/s]Pre-process:  68%|██████▊   | 2796/4110 [00:03<00:01, 912.71it/s]Pre-process:  70%|███████   | 2888/4110 [00:03<00:01, 902.79it/s]Pre-process:  72%|███████▏  | 2979/4110 [00:03<00:01, 898.25it/s]Pre-process:  75%|███████▍  | 3072/4110 [00:03<00:01, 903.76it/s]Pre-process:  77%|███████▋  | 3163/4110 [00:03<00:01, 895.41it/s]Pre-process:  79%|███████▉  | 3257/4110 [00:03<00:00, 906.50it/s]Pre-process:  81%|████████▏ | 3348/4110 [00:03<00:00, 905.49it/s]Pre-process:  84%|████████▎ | 3439/4110 [00:03<00:00, 901.01it/s]Pre-process:  86%|████████▌ | 3532/4110 [00:03<00:00, 907.49it/s]Pre-process:  88%|████████▊ | 3627/4110 [00:03<00:00, 917.40it/s]Pre-process:  90%|█████████ | 3719/4110 [00:04<00:00, 916.36it/s]Pre-process:  93%|█████████▎| 3811/4110 [00:04<00:00, 916.55it/s]Pre-process:  95%|█████████▍| 3903/4110 [00:04<00:00, 900.48it/s]Pre-process:  97%|█████████▋| 3994/4110 [00:04<00:00, 896.91it/s]Pre-process:  99%|█████████▉| 4084/4110 [00:04<00:00, 880.34it/s]Pre-process: 100%|██████████| 4110/4110 [00:04<00:00, 904.91it/s]
Basis total: 11
train_set : test_set = %d : %d 3699 411
-------- FOLD0 DATASET=NCI1, COMMIT_ID=8d6fbbcfecea9de1bee36503ea2561b14c343bf8
With batch_norm.
With edge_softmax.
#Params: 1336322
Epoch: 001, Train Loss: 0.6384552, Train Acc: 0.6696404, Test Acc: 0.7007299
Epoch: 002, Train Loss: 0.5756923, Train Acc: 0.7137064, Test Acc: 0.7396594
Epoch: 003, Train Loss: 0.5977904, Train Acc: 0.6750473, Test Acc: 0.6836983
Epoch: 004, Train Loss: 0.5961993, Train Acc: 0.6896459, Test Acc: 0.7201946
Epoch: 005, Train Loss: 0.5146811, Train Acc: 0.7399297, Test Acc: 0.7445255
Epoch: 006, Train Loss: 0.4451211, Train Acc: 0.7983239, Test Acc: 0.7810219
Epoch: 007, Train Loss: 0.4221749, Train Acc: 0.8102190, Test Acc: 0.8150852
Epoch: 008, Train Loss: 0.4599978, Train Acc: 0.7821033, Test Acc: 0.7931873
Epoch: 009, Train Loss: 0.4130825, Train Acc: 0.8158962, Test Acc: 0.8053528
Epoch: 010, Train Loss: 0.3547811, Train Acc: 0.8483374, Test Acc: 0.8199513
Epoch: 011, Train Loss: 0.3594373, Train Acc: 0.8396864, Test Acc: 0.8126521
Epoch: 012, Train Loss: 0.3242200, Train Acc: 0.8664504, Test Acc: 0.8102190
Epoch: 013, Train Loss: 0.3484020, Train Acc: 0.8480670, Test Acc: 0.8150852
Epoch: 014, Train Loss: 0.3272913, Train Acc: 0.8599622, Test Acc: 0.8175182
Epoch: 015, Train Loss: 0.3156934, Train Acc: 0.8623952, Test Acc: 0.8199513
Epoch: 016, Train Loss: 0.2737801, Train Acc: 0.8956475, Test Acc: 0.8321168
Epoch: 017, Train Loss: 0.3088877, Train Acc: 0.8688835, Test Acc: 0.8126521
Epoch: 018, Train Loss: 0.2858666, Train Acc: 0.8788862, Test Acc: 0.8248175
Epoch: 019, Train Loss: 0.2335607, Train Acc: 0.9124088, Test Acc: 0.8369830
Epoch: 020, Train Loss: 0.2104871, Train Acc: 0.9229521, Test Acc: 0.8467153
Epoch: 021, Train Loss: 0.2367252, Train Acc: 0.9124088, Test Acc: 0.8394161
Epoch: 022, Train Loss: 0.1963787, Train Acc: 0.9256556, Test Acc: 0.8442822
Epoch: 023, Train Loss: 0.2459843, Train Acc: 0.9021357, Test Acc: 0.8296837
Epoch: 024, Train Loss: 0.1720191, Train Acc: 0.9426872, Test Acc: 0.8223844
Epoch: 025, Train Loss: 0.1803520, Train Acc: 0.9305218, Test Acc: 0.8515815
Epoch: 026, Train Loss: 0.1803700, Train Acc: 0.9286294, Test Acc: 0.8321168
Epoch: 027, Train Loss: 0.1346226, Train Acc: 0.9516085, Test Acc: 0.8491484
Epoch: 028, Train Loss: 0.1664524, Train Acc: 0.9391727, Test Acc: 0.8223844
Epoch: 029, Train Loss: 0.1304549, Train Acc: 0.9516085, Test Acc: 0.8467153
Epoch: 030, Train Loss: 0.1203231, Train Acc: 0.9556637, Test Acc: 0.8321168
Epoch: 031, Train Loss: 0.1669398, Train Acc: 0.9318735, Test Acc: 0.8175182
Epoch: 032, Train Loss: 0.0771001, Train Acc: 0.9726953, Test Acc: 0.8613139
Epoch: 033, Train Loss: 0.0743555, Train Acc: 0.9772912, Test Acc: 0.8321168
Epoch: 034, Train Loss: 0.1098609, Train Acc: 0.9651257, Test Acc: 0.8199513
Epoch: 035, Train Loss: 0.0862465, Train Acc: 0.9702622, Test Acc: 0.8661800
Epoch: 036, Train Loss: 0.0576826, Train Acc: 0.9816167, Test Acc: 0.8418491
Epoch: 037, Train Loss: 0.1888504, Train Acc: 0.9307921, Test Acc: 0.8199513
Epoch: 038, Train Loss: 0.0604623, Train Acc: 0.9794539, Test Acc: 0.8491484
Epoch: 039, Train Loss: 0.2080068, Train Acc: 0.9191673, Test Acc: 0.8272506
Epoch: 040, Train Loss: 0.0449925, Train Acc: 0.9875642, Test Acc: 0.8661800
Epoch: 041, Train Loss: 0.0431066, Train Acc: 0.9872939, Test Acc: 0.8540146
Epoch: 042, Train Loss: 0.0435698, Train Acc: 0.9867532, Test Acc: 0.8467153
Epoch: 043, Train Loss: 0.0662565, Train Acc: 0.9797242, Test Acc: 0.8442822
Epoch: 044, Train Loss: 0.0335705, Train Acc: 0.9881049, Test Acc: 0.8564477
Epoch: 045, Train Loss: 0.0514043, Train Acc: 0.9775615, Test Acc: 0.8540146
Epoch: 046, Train Loss: 0.0344487, Train Acc: 0.9899973, Test Acc: 0.8248175
Epoch: 047, Train Loss: 0.0693451, Train Acc: 0.9751284, Test Acc: 0.8467153
Epoch: 048, Train Loss: 0.0257645, Train Acc: 0.9918897, Test Acc: 0.8661800
Epoch: 049, Train Loss: 0.0504726, Train Acc: 0.9813463, Test Acc: 0.8540146
Epoch: 050, Train Loss: 0.0219419, Train Acc: 0.9927007, Test Acc: 0.8540146
Epoch: 051, Train Loss: 0.0082521, Train Acc: 0.9975669, Test Acc: 0.8637470
Epoch: 052, Train Loss: 0.0078891, Train Acc: 0.9972966, Test Acc: 0.8637470
Epoch: 053, Train Loss: 0.0134729, Train Acc: 0.9956745, Test Acc: 0.8442822
Epoch: 054, Train Loss: 0.0089932, Train Acc: 0.9972966, Test Acc: 0.8588808
Epoch: 055, Train Loss: 0.0063670, Train Acc: 0.9978373, Test Acc: 0.8710462
Epoch: 056, Train Loss: 0.0051842, Train Acc: 0.9978373, Test Acc: 0.8661800
Epoch: 057, Train Loss: 0.0048464, Train Acc: 0.9983779, Test Acc: 0.8661800
Epoch: 058, Train Loss: 0.0048715, Train Acc: 0.9981076, Test Acc: 0.8661800
Epoch: 059, Train Loss: 0.0033254, Train Acc: 0.9986483, Test Acc: 0.8734793
Epoch: 060, Train Loss: 0.0043001, Train Acc: 0.9981076, Test Acc: 0.8613139
Epoch: 061, Train Loss: 0.0030150, Train Acc: 0.9986483, Test Acc: 0.8710462
Epoch: 062, Train Loss: 0.0049214, Train Acc: 0.9981076, Test Acc: 0.8710462
Epoch: 063, Train Loss: 0.0035174, Train Acc: 0.9986483, Test Acc: 0.8734793
Epoch: 064, Train Loss: 0.0029816, Train Acc: 0.9986483, Test Acc: 0.8686131
Epoch: 065, Train Loss: 0.0052182, Train Acc: 0.9981076, Test Acc: 0.8686131
Epoch: 066, Train Loss: 0.0045590, Train Acc: 0.9981076, Test Acc: 0.8613139
Epoch: 067, Train Loss: 0.0033324, Train Acc: 0.9986483, Test Acc: 0.8734793
Epoch: 068, Train Loss: 0.0096114, Train Acc: 0.9975669, Test Acc: 0.8661800
Epoch: 069, Train Loss: 0.0061040, Train Acc: 0.9981076, Test Acc: 0.8661800
Epoch: 070, Train Loss: 0.0032526, Train Acc: 0.9983779, Test Acc: 0.8759124
Epoch: 071, Train Loss: 0.0039109, Train Acc: 0.9981076, Test Acc: 0.8783455
Epoch: 072, Train Loss: 0.0027381, Train Acc: 0.9983779, Test Acc: 0.8759124
Epoch: 073, Train Loss: 0.0048356, Train Acc: 0.9978373, Test Acc: 0.8759124
Epoch: 074, Train Loss: 0.0037543, Train Acc: 0.9986483, Test Acc: 0.8661800
Epoch: 075, Train Loss: 0.0037152, Train Acc: 0.9983779, Test Acc: 0.8734793
Epoch: 076, Train Loss: 0.0063768, Train Acc: 0.9981076, Test Acc: 0.8613139
Epoch: 077, Train Loss: 0.0307530, Train Acc: 0.9894566, Test Acc: 0.8588808
Epoch: 078, Train Loss: 0.0389241, Train Acc: 0.9854015, Test Acc: 0.8613139
Epoch: 079, Train Loss: 0.0252503, Train Acc: 0.9902676, Test Acc: 0.8588808
Epoch: 080, Train Loss: 0.0186961, Train Acc: 0.9932414, Test Acc: 0.8588808
Epoch: 081, Train Loss: 0.0438414, Train Acc: 0.9837794, Test Acc: 0.8102190
Epoch: 082, Train Loss: 0.0206434, Train Acc: 0.9932414, Test Acc: 0.8467153
Epoch: 083, Train Loss: 0.0211140, Train Acc: 0.9918897, Test Acc: 0.8540146
Epoch: 084, Train Loss: 0.0087138, Train Acc: 0.9975669, Test Acc: 0.8613139
Epoch: 085, Train Loss: 0.0177935, Train Acc: 0.9927007, Test Acc: 0.8564477
Epoch: 086, Train Loss: 0.0112088, Train Acc: 0.9967559, Test Acc: 0.8637470
Epoch: 087, Train Loss: 0.0117409, Train Acc: 0.9964855, Test Acc: 0.8686131
Epoch: 088, Train Loss: 0.0056408, Train Acc: 0.9978373, Test Acc: 0.8686131
Epoch: 089, Train Loss: 0.0048847, Train Acc: 0.9975669, Test Acc: 0.8686131
Epoch: 090, Train Loss: 0.0032686, Train Acc: 0.9981076, Test Acc: 0.8637470
Epoch: 091, Train Loss: 0.0026106, Train Acc: 0.9986483, Test Acc: 0.8637470
Epoch: 092, Train Loss: 0.0023276, Train Acc: 0.9986483, Test Acc: 0.8613139
Epoch: 093, Train Loss: 0.0027205, Train Acc: 0.9986483, Test Acc: 0.8588808
Epoch: 094, Train Loss: 0.0026779, Train Acc: 0.9983779, Test Acc: 0.8710462
Epoch: 095, Train Loss: 0.0038788, Train Acc: 0.9981076, Test Acc: 0.8613139
Epoch: 096, Train Loss: 0.0032881, Train Acc: 0.9983779, Test Acc: 0.8686131
Epoch: 097, Train Loss: 0.0038337, Train Acc: 0.9983779, Test Acc: 0.8564477
Epoch: 098, Train Loss: 0.0046973, Train Acc: 0.9978373, Test Acc: 0.8710462
Epoch: 099, Train Loss: 0.0360178, Train Acc: 0.9875642, Test Acc: 0.8467153
Epoch: 100, Train Loss: 0.0216059, Train Acc: 0.9937821, Test Acc: 0.8564477
Epoch: 101, Train Loss: 0.0049847, Train Acc: 0.9981076, Test Acc: 0.8686131
Epoch: 102, Train Loss: 0.0038854, Train Acc: 0.9978373, Test Acc: 0.8734793
Epoch: 103, Train Loss: 0.0042698, Train Acc: 0.9981076, Test Acc: 0.8564477
Epoch: 104, Train Loss: 0.0024900, Train Acc: 0.9986483, Test Acc: 0.8759124
Epoch: 105, Train Loss: 0.0023019, Train Acc: 0.9986483, Test Acc: 0.8783455
Epoch: 106, Train Loss: 0.0022049, Train Acc: 0.9986483, Test Acc: 0.8734793
Epoch: 107, Train Loss: 0.0022027, Train Acc: 0.9986483, Test Acc: 0.8710462
Epoch: 108, Train Loss: 0.0023245, Train Acc: 0.9986483, Test Acc: 0.8856448
Epoch: 109, Train Loss: 0.0021937, Train Acc: 0.9986483, Test Acc: 0.8783455
